#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
saintly_lunatic_description;[saint_person.GetFirstName] was known for [saint_person.GetHerHis] insane and erratic actions throughout [saint_person.GetHerHis] life. Impiously canonized by the wicked [Root.GetTitledName].;[saint_person.GetFirstName] était connu[saint_person.Get_E] pour ses actes insensés et ses avis changeants. Canonisé[saint_person.Get_E] avec impiété par [Root.GetLeLa] malsain[Root.Get_E] [Root.GetTitledName].;[saint_person.GetFirstName] war für [saint_person.GetHerHis]e wahnsinnigen und unberechenbaren Handlungen bekannt. Pietätlos von [Root.GetTitledName] als heiliggesprochen.;;[saint_person.GetFirstName] era célebre por sus acciones dementes y erráticas a lo largo de su vida. [Root.GetElLaCap] malévol[Root.GetOA] [Root.GetTitledName] [saint_person.GetLoLa] canonizó impíamente.;;;;;x
saintly_lustful_description;[saint_person.GetFirstName] was known as the lover of [Root.GetTitledFirstName]. Impiously canonized by the wicked [Root.GetTitledName].;[saint_person.GetFirstName] était connu[saint_person.Get_E] comme l'amant[saint_person.Get_E] [Root.Get_du_TitledFirstName]. Canonisé[saint_person.Get_E] avec impiété par c[Root.GetEtEtte] [Root.GetManWoman] malsain[Root.Get_E].;[saint_person.GetFirstName] war als Liebhaberin von [Root.GetTitledFirstName] bekannt. Pietätlos von [Root.GetTitledName] als heiliggesprochen.;;Se sabe que [saint_person.GetHighGodName] era amante [Root.GetDelDela] malévol[Root.GetOA] [Root.GetTitledFirstName], quien [saint_person.GetLoLa] canonizó impíamente.;;;;;x
saintly_monastic_gain;Monastic Bloodline §G+3.0§!;Lignée monastique §G+3.0§!;Monastische Blutlinie §G+3.0§!;;Linaje monástico §G+3,0§!;;;;;x
saintly_seducer_description;[saint_person.GetFirstName] was known for sleeping [saint_person.GetHerHis] way through the [saint_person.Religion.GetGroupName] realm. Impiously canonized by the wicked [Root.GetTitledName].;[saint_person.GetFirstName] était connu[saint_person.Get_E] pour avoir couché dans tout le pays. Canonisé[saint_person.Get_E] avec impiété par [Root.GetLeLa] malsain[Root.Get_E] [Root.GetTitledName].;[saint_person.GetFirstName] war dafür bekannt, sich durchs [saint_person.Religion.GetGroupName]e Reich zu schlafen. Pietätlos von [Root.GetTitledName] als heiliggesprochen.;;[saint_person.GetFirstName], célebre por usar la cama para abrirse paso en el mundo [saint_person.Religion.GetGroupName], fue canonizad[Root.GetOA] impíamente por [Root.GetElLa] malévol[Root.GetOA] [Root.GetTitledFirstName].;;;;;x
SAINTS_TITLE;[Player.GetSaintViewTitle];[Player.GetSaintViewTitle];[Player.GetSaintViewTitle];;[Player.GetSaintViewTitle];;;;;;;;;x
SAME_BLOODLINE_TRIGGER;Is $BLOODLINE|Y$;Est $BLOODLINE|Y$;Ist $BLOODLINE|Y$;;Es $BLOODLINE|Y$;;;;;;;;;x
SCRIPTURE_NAME;Scripture:;Texte sacré:;Heilige Schrift:;;Escritura:;;;;;;;;;x
SELECT_CRUSADE_BENEFICIARY;§YSet Beneficiary§!;§YChoisir le bénéficiaire§!;§YBegünstigten festlegen§!;;§YFija beneficiario§!;;;;;x
SELECT_CRUSADE_BENEFICIARY_DELAYED;Every benefactor can choose one beneficiary for the Crusade, to receive the titles gained throughout the war. These are the requirements for a character to be eligible as a beneficiary:§Y\n * [Root.Religion.GetName]\n * Must be of your Dynasty\n * Cannot be Landed\n * Cannot be an Heir to a Title\n * Must be at least 12 Years Old\n * Cannot be a Mercenary\n * Cannot be part of a Holy Order\n * Cannot be a monk or a nun\n * Cannot be seriously ill or injured§!;Tous les bienfaiteurs peuvent choisir un bénéficiaire pour la croisade afin qu'il reçoive les titres gagnés par la guerre. Voici les prérequis pour qu'un personnage soit éligible en tant que bénéficiaire:§Y\n * Religion [Root.Religion.GetName]\n * Doit être de votre dynastie\n * Ne peut pas avoir de terres\n * Ne peut pas être un héritier d'un titre\n * Doit avoir au moins 12 ans\n * Ne peut pas être un mercenaire\n * Ne peut pas être membre d'un ordre sacré\n * Ne peut pas être un moine ni une nonne\n * Ne peut pas être gravement malade ni blessé§!;Jeder Wohltäter kann einen Begünstigten für den Kreuzzug wählen, der die während des Krieges erworbenen Titel erhalten wird. Folgende sind die Voraussetzungen für einen Charakter, der als Begünstigter in Frage kommt:§Y\n * [Root.Religion.GetName]\n *Muss von Eurer Dynastie sein\n * Darf keine Besitztümer haben\n * Darf kein Erbe von Titeln sein\n * Muss mindestens 12 Jahre alt sein\n * Darf kein Söldner sein\n * Darf nicht Teil eines Ritterordens sein\n * Darf kein Mönch oder Nonne sein\n * Darf nicht schwer erkrankt oder verletzt sein§! ;;Todo benefactor puede elegir un beneficiario de la cruzada que reciba todos los títulos que se ganen a lo largo de la guerra. Requisitos para que un personajes sea beneficiario:§Y\n * [Root.Religion.GetName]\n * De tu dinastía\n * No puede tener títulos\n * Ni heredero a un título\n * Mínimo 12 años\n * No puede ser mercenario\n * Ni pertenecer a orden sagrada\n * No puede ser monje o monja\n * No puede estar gravemente enfermo ni herido§!;;;;;x
SELECT_CRUSADE_BENEFICIARY_DESC;A beneficiary is the character assigned to receive all the titles of a Crusade, in the case of a victory.;Un bénéficiaire est le personnage désigné pour recevoir tous les titres de la croisade en cas de victoire.;Ein Begünstigter ist der Charakter, der im Fall eines Sieges alle Titel des Kreuzzuges erhält.;;El beneficiario es aquel personaje que recibirá todos los títulos de una cruzada en caso de victoria.;;;;;x
SELECT_CRUSADE_RECEIVER_STANCE;§YSelect Crusade Recipient Stance§!;§YSe positionner en faveur d'un bénéficiaire pour la croisade§!;§YKreuzzug-Empfängerhaltung auswählen§!;;§YElige postura del receptor de la cruzada§!;;;;;;;;;x
SELECT_CRUSADE_RECEIVER_STANCE_DELAYED;[Root.GetCurrentCrusadeStance];[Root.GetCurrentCrusadeStance];[Root.GetCurrentCrusadeStance];;[Root.GetCurrentCrusadeStance];;;;;;;;;x
SELECT_CRUSADE_TARGET;§YChange the Target of the Crusade§!;§YChanger la cible de la croisade§!;§YWechselt das Ziel des Kreuzzugs§!;;§YCambia el objetivo de la cruzada§!;;;;;x
SELECT_CRUSADE_TARGET_DELAYED;A pious [Root.Religion.GetGroupName] can spend piety to convince the Pope as well as everyone else, to change the target of the upcoming Crusade.;Un pieux [Root.Religion.GetGroupName] peut dépenser de la piété pour convaincre ;Ein frommer [Root.Religion.GetGroupName]er Gläubiger kann Pietät verwenden, um den Papst und alle anderen davon zu überzeugen, dass das Ziel des bevorstehenden Kreuzzugs geändert werden sollte.;;Un [Root.Religion.GetGroupName] piadoso puede gastar piedad para convencer al papa, así como a todo el mundo, para cambiar el objetivo de la próxima cruzada.;;;;;x
SELECT_ERA_TOOLTIP;§GLeft-click to Select Era§!;§GClic gauche pour choisir l'ère§!;§GLinksklick, um Epoche auszuwählen§!;;§GHaz clic izquierdo para seleccionar Era§!;;;;;;;;;x
SELECT_SUITABLE_CONCUBINE;Select a Suitable Consort;Choisir un(e) concubin(e) convenable;Wählt jemand geeignetes für das Konkubinat aus ;;Elige un consorte adecuado;;;;;;;;x
SET_AI_AGGRESSION_EFFECT;AI aggression set to $VALUE|Y%$;L'agressivité de l'IA est fixée à $VALUE|Y%$;KI-Aggression ist auf $VALUE|Y%$ gesetzt;;Agresión de IA fijada en $VALUE|Y%$;;;;;;;;;x
SET_ALLOW_LOOTING_EFFECT;The religion now allows raiding;La religion permet maintenant le pillage;Die Religion erlaubt jetzt Plünderungen;;La religión ahora permite asaltos;;;;;;;;;x
SET_ALLOW_RIVER_MOVEMENT_EFFECT;The religion now allows river movement;La religion permet maintenant les déplacements fluviaux;Die Religion erlaubt jetzt das BBefahren von Flüssen;;La religión ahora permite movimiento fluvial;;;;;;;;;x
SET_AUTOCEPHALY_EFFECT;Religion now has autocephaly;La religion est autocéphale;Religion hat jetzt Autokephalie;;Religión ahora tiene autocefalia;;;;;;;;;x
SET_BROTHER_SISTER_MARRIAGE_EFFECT;Religion now allows brother-sister marriages;La religion permet maintenant des mariages entre frère et soeur;Religion erlaubt jetzt Bruder-Tochter-Hochzeiten;;Religión ahora permite matrimonios de hermanos;;;;;;;;;x
SET_CAN_CALL_CRUSADE_EFFECT;Religion head can now call Crusades;Le chef religieux peut maintenant appeler des croisades;Religionsoberhaupt kann jetzt Kreuzzüge ausrufen;;Líder religioso ahora puede hacer llamamientos a la cruzada;;;;;;;;;x
SET_CAN_EXCOMMUNICATE_EFFECT;Religion now allows excommunication;La religion permet maintenant l'excommunication;Religion erlaubt jetzt die Exkommunizierung;;Religión ahora permite excomunión;;;;;;;;;x
SET_CAN_GRANT_CLAIM_EFFECT;Religion head can now grant claims;Le chef religieux accorde maintenant des revendications;Religionsoberhaupt kann jetzt Ansprüche bewilligen;;Líder religioso ahora puede conceder derechos;;;;;;;;;x
SET_CAN_GRANT_DIVORCE_EFFECT;Religion head can now grant divorces;Le chef religieux peut maintenant accorder des divorces;Religionsoberhaupt kann jetzt Scheidungen gewähren;;Líder religioso ahora puede conceder divorcios;;;;;;;;;x
SET_CAN_GRANT_INVASION_EFFECT;Religion head can now grant invasions;Le chef religieux accorde maintenant des invasions;Religionsoberhaupt kann jetzt Invasionen bewilligen;;Líder religioso ahora puede conceder invasiones;;;;;;;;;x
SET_CAN_RETIRE_TO_MONASTERY_EFFECT;Religion now allows for retiring characters to monasteries;La religion permet maintenant aux personnages de se reclure dans les monastères;Religion erlaubt jetzt das Ablegen eines Gelübdes, um einem Mönchsorden beizutreten;;Religión ahora permite retirar personajes a monasterios;;;;;;;;;x
SET_COUSIN_MARRIAGE_EFFECT;Religion now allows cousin marriages;La religion permet maintenant des mariages entre cousins;Religion erlaubt jetzt Hochzeiten zwischen Cousin und Cousine;;Religión ahora permite matrimonios entre primos;;;;;;;;;x
SET_CRUSADE_BENEFICIARY_EFFECT;$WHO|Y$ will be your beneficiary for the Crusade.;$WHO|Y$ sera votre bénéficiaire pour la croisade.;$WHO|Y$ wird Euer Begünstigter im Kreuzzug sein.;;$WHO|Y$ será el beneficiario de la cruzada;;;;;x
SET_CRUSADE_OFFICIAL_RECIPIENT_EFFECT;$WHO|Y$ will be the official recipient for the Crusade;$WHO|Y$ sera le bénéficiaire officiel de la croisade;$WHO|Y$ wird das offizielle Ziel des Kreuzzuges sein;;$WHO|Y$ será el receptor oficial de la cruzada;;;;;;;;;x
SET_CRUSADE_POT_MULTIPLIER_EFFECT;For the purpose of the Crusade War Chest, they will be considered to have contributed $VALUE|%0Y$ of their actual contribution;Sa contribution aux coffres de guerre sera de $VALUE|%0Y$ de sa véritable contribution.;Zum Zweck der Kriegskasse des Kreuzzugs wird davon ausgegangen, dass sie $VALUE|%0Y$ ihres tatsächlichen Beitrags beigetragen haben;;Con motivo del cofre de guerra de la cruzada, se considerará que contribuyeron a un $VALUE|%0Y$ de su contribución real.;;;;;;;;;x
SET_CRUSADE_TARGET_EFFECT;New Crusade target is $WHO|Y$, and the new objective is $TITLE|Y$;La nouvelle cible de la croisade est $WHO|Y$ et le nouvel objectif est $TITLE|Y$;Neues Ziel des Kreuzzugs ist $WHO|Y$ und neuer Zweck ist $TITLE|Y$;;El blanco de la nueva cruzada es $WHO|Y$ y el objetivo es $TITLE|Y$;;;;;x
SET_DEFENSIVE_ATTRITION_EFFECT;Religion now has defensive attrition;La religion a une attrition défensive;Religion hat jetzt Zermürbung bei Verteidigungen;;Religión ahora tiene desgaste defensivo;;;;;;;;;x
SET_DIVINE_BLOOD_EFFECT;The religion now considers close kin marriages to be holy;La religion considère maintenant les mariages entre proches parents comme saints;Die Religion hält jetzt Ehen zwischen nahen Verwandten als unheilig;;La religión ahora considera que los matrimonios entre parientes cercanos son sagrados;;;;;;;;;x
SET_EVIL_GOD_NAME_EFFECT;$NAME$ will become a new evil diety;$NAME$ deviendra une nouvelle divinité maléfique;$NAME$ wird die neue böse Gottheit;;$NAME$ se convertirá en una deidad maligna;;;;;;;;x
SET_FEMALE_TEMPLE_HOLDERS_EFFECT;Religion now allows women to hold temples;La religion permet maintenant aux femmes de détenir des temples;Religion erlaubt es Frauen jetzt Tempel zu halten;;Religión ahora permite que las mujeres presidan templos;;;;;;;;;x
SET_FEMINIST_EFFECT;Religion is now considered feminist;La religion est maintenant féministe;Religion gilt jetzt als feministisch;;Religión ahora se considera feminista;;;;;;;;;x
SET_HARD_TO_CONVERT_EFFECT;Religion is now considered hard to convert;La religion est maintenant difficile à convertir;Religion wird jetzt als schwer zu konvertieren angesehen;;Religión ahora se considera difícil de convertir;;;;;;;;;x
SET_HAS_ANTIPOPES_EFFECT;Religion can now have Antipopes;La religion peut avoir des antipapes;Religion kann jetzt Antipäpste haben;;Religión ahora puede tener antipapas;;;;;;;;;x
SET_HEIR_DESIGNATION_EFFECT;Religion now provides heir designation;La religion permet maintenant la désignation de l'héritier;Religion erlaubt jetzt das auswählen eines Thronfolgers ;;Religión ahora proporciona nombramiento de heredero;;;;;;;;;x
SET_HIGH_GOD_NAME_EFFECT;$NAME$ will become the new chief diety;$NAME$ deviendra la nouvelle divinité principale;$NAME$ wird die neue Hauptgottheit;;$NAME$ se convertirá en la nueva deidad principal;;;;;;;;x
SET_IGNORES_DEFENSIVE_ATTRITION_EFFECT;Religion now ignores defensive attrition;La religion ignore l'attrition défensive;Religion ignoriert jetzt Zermürbung bei Verteidigungen;;Religión ahora ignora desgaste defensivo;;;;;;;;;x
SET_JIZYA_TAX_EFFECT;Religion now uses [GetJizyaName] tax;La religion applique maintenant l'impôt [GetJizyaName];Die Religion benutzt nun [GetJizyaName]-Steuer;;La religión usa el impuesto [GetJizyaName];;;;;;;;;x
SET_MALE_TEMPLE_HOLDERS_EFFECT;Religion now allows men to hold temples;La religion permet maintenant aux hommes de détenir des temples;Religion erlaubt Männern jetzt, Tempel zu halten;;Religión ya permite que los hombres posean templos;;;;;;;;;x
SET_MATRILINEAL_MARRIAGE_EFFECT;Religion now allows Matrilineal marriage;La religion permet maintenant le mariage matrilinéaire;Religion erlaubt nun matrilineare Hochzeiten;;Religión ahora permite el matrimonio matrilineal;;;;;;;;;x
SET_MAX_CONSORTS_EFFECT;Religion's max concubines set to $NUM|Y$;Le maximum de concubines pour cette religion est fixé à $NUM|Y$;Maximale Konkubinen der Religion ist auf $NUM|Y$ gesetzt;;Número máximo concubinas según religión fijado en $NUM|Y$;;;;;;;;;x
SET_MAX_WIVES_EFFECT;Religion's max wives set to $NUM|Y$;Le maximum de femmes pour cette religion est fixé à $NUM|Y$;Maximale Ehefrauen der Religion ist auf $NUM|Y$ gesetzt;;Número máximo de esposas según religión fijado en $NUM|Y$;;;;;;;;;x
SET_MEN_CAN_TAKE_CONSORTS_EFFECT;Religion now allows men to take concubines;La religion permet maintenant aux hommes de prendre des concubines;Religion erlaubt es Männern, Konkubinen zu nehmen;;Religión ahora permite a los hombres tomar concubinas;;;;;;;;;x
SET_NIBLING_MARRIAGE_EFFECT;Religion now allows aunt-nephew and uncle-niece marriages;La religion permet maintenant des mariages entre tante et neveu ainsi qu'entre oncle et nièce;Religion erlaubt jetzt Onkel-Nichte-Hochzeiten;;Religión ahora permite matrimonios tíos-sobrinos;;;;;;;;;x
SET_NOT_ALLOW_LOOTING_EFFECT;The religion now does NOT allow raiding;La religion ne permet plus le pillage;Die Religion erlaubt jetzt KEINE Plünderungen;;La religión ahora NO permite asaltos;;;;;;;;;x
SET_NOT_ALLOW_RIVER_MOVEMENT_EFFECT;The religion now does NOT allow river movement;La religion ne permet plus les déplacements fluviaux;Die Religion erlaubt jetzt NICHT das Befahren von Flüssen;;La religión ahora NO permite movimiento fluvial;;;;;;;;;x
SET_NOT_AUTOCEPHALY_EFFECT;Religion now does NOT have autocephaly;La religion n'est pas autocéphale;Religion hat jetzt KEINE Autokephalie;;Religión ahora NO tiene autocefalia;;;;;;;;;x
SET_NOT_BROTHER_SISTER_MARRIAGE_EFFECT;Religion now does NOT allow brother-sister marriages;La religion ne permet plus de mariages entre frère et soeur;Religion erlaubt jetzt KEINE Bruder-Tochter-Hochzeiten;;Religión ahora NO permite matrimonios de hermanos;;;;;;;;;x
SET_NOT_CAN_CALL_CRUSADE_EFFECT;Religion head can now not call Crusades;Le chef religieux ne peut plus appeler des croisades;Religionsoberhaupt kann jetzt KEINE Kreuzzüge ausrufen;;Líder religioso ahora NO puede hacer llamamientos a la cruzada;;;;;;;;;x
SET_NOT_CAN_EXCOMMUNICATE_EFFECT;Religion now does NOT allow excommunication;La religion ne permet plus l'excommunication;Religion erlaubt jetzt NICHT die Exkommunizierung;;Religión ahora NO permite excomunión;;;;;;;;;x
SET_NOT_CAN_GRANT_CLAIM_EFFECT;Religion head can now NOT grant claims;Le chef religieux n'accorde plus de revendications;Religionsoberhaupt kann jetzt KEINE Ansprüche bewilligen;;Líder religioso ahora NO puede conceder derechos;;;;;;;;;x
SET_NOT_CAN_GRANT_DIVORCE_EFFECT;Religion head can now NOT grant divorces;Le chef religieux ne peut plus accorder de divorces;Religionsoberhaupt kann jetzt KEINE Scheidungen gewähren;;Líder religioso ahora NO puede conceder divorcios;;;;;;;;;x
SET_NOT_CAN_GRANT_INVASION_EFFECT;Religion head can now NOT grant invasions;Le chef religieux n'accorde plus d'invasions;Religionsoberhaupt kann jetzt KEINE Invasionen bewilligen;;Líder religioso ahora NO puede conceder invasiones;;;;;;;;;x
SET_NOT_CAN_RETIRE_TO_MONASTERY_EFFECT;Religion now does NOT allow for retiring characters to monasteries;La religion ne permet plus aux personnages de se reclure dans les monastères;Religion erlaubt jetzt NICHT das Ablegen eines Gelübdes, um einem Mönchsorden beizutreten;;Religión ahora NO permite retirar personajes a monasterios;;;;;;;;;x
SET_NOT_COUSIN_MARRIAGE_EFFECT;Religion now does NOT allow cousin marriages;La religion ne permet plus de mariage entre cousins;Religion erlaubt jetzt KEINE Hochzeiten zwischen Cousin und Cousine;;Religión ahora NO permite matrimonios entre primos;;;;;;;;;x
SET_NOT_DEFENSIVE_ATTRITION_EFFECT;Religion now does NOT have defensive attrition;La religion n'a pas d'attrition défensive;Religion hat jetzt KEINE Zermürbung bei Verteidigungen;;Religión ahora NO tiene desgaste defensivo;;;;;;;;;x
SET_NOT_DIVINE_BLOOD_EFFECT;The religion now considers close kin marriages to NOT be holy;La religion ne considère plus les mariages entre proches parents comme saints;Die Religion hält jetzt Ehen zwischen nahen Verwandten NICHT als unheilig;;La religión ahora considera que los matrimonios entre parientes cercanos NO son sagrados;;;;;;;;;x
SET_NOT_FEMALE_TEMPLE_HOLDERS_EFFECT;Religion now does NOT allow women to hold temples;La religion ne permet plus aux femmes de détenir des temples;Religion erlaubt es Frauen jetzt NICHT Tempel zu halten;;Religión ahora NO permite que las mujeres presidan templos;;;;;;;;;x
SET_NOT_FEMINIST_EFFECT;Religion is now considered NOT feminist;La religion n'est plus féministe;Religion gilt jetzt NICHT als feministisch;;Religión ahora NO se considera feminista;;;;;;;;;x
SET_NOT_HARD_TO_CONVERT_EFFECT;Religion is now considered NOT hard to convert;La religion n'est plus difficile à convertir;Religion wird jetzt NICHT mehr als schwer zu konvertieren angesehen;;Religión ahora NO se considera difícil de convertir;;;;;;;;;x
SET_NOT_HAS_ANTIPOPES_EFFECT;Religion now can NOT have Antipopes;La religion ne peut pas avoir des antipapes;Religion kann jetzt KEINE Antipäpste haben;;Religión ahora NO puede tener antipapas;;;;;;;;;x
SET_NOT_HEIR_DESIGNATION_EFFECT;Religion now does NOT provide heir designation;La religion ne permet plus la désignation de l'héritier;Religion erlaubt jetzt NICHT mehr das auswählen eines Thronfolgers;;Religión ahora NO proporciona nombramiento de heredero;;;;;;;;;x
SET_NOT_IGNORES_DEFENSIVE_ATTRITION_EFFECT;Religion now does NOT ignore defensive attrition;La religion n'ignore pas l'attrition défensive;Religion ignoriert jetzt NICHT die Zermürbung bei Verteidigungen;;Religión ahora NO ignora desgaste defensivo;;;;;;;;;x
SET_NOT_JIZYA_TAX_EFFECT;Religion now does NOT use [GetJizyaName] tax;La religion n'applique plus l'impôt [GetJizyaName];Die Religion besteuert benutzt NICHT mehr [GetJizyaName]-Steuer;;La religión NO usa el impuesto [GetJizyaName];;;;;;;;;x
SET_NOT_MALE_TEMPLE_HOLDERS_EFFECT;Religion now does NOT allow men to hold temples;La religion ne permet plus aux hommes de détenir des temples;Religion erlaubt es Männern NICHT, Tempel zu halten;;Religión ya NO permite que los hombres posean templos;;;;;;;;;x
SET_NOT_MATRILINEAL_MARRIAGE_EFFECT;Religion now does NOT allow Matrilineal marriage;La religion ne permet plus le mariage matrilinéaire;Religion erlaubt KEINE matrilineare Hochzeiten;;Religión ahora NO permite el matrimonio matrilineal;;;;;;;;;x
SET_NOT_MEN_CAN_TAKE_CONSORTS_EFFECT;Religion now does NOT allow men to take concubines;La religion ne permet plus aux hommes de prendre des concubines;Religion erlaubt es Männern NICHT, Konkubinen zu nehmen;;Religión NO permite a los hombres tomar concubinas;;;;;;;;;x
SET_NOT_NIBLING_MARRIAGE_EFFECT;Religion now does NOT allow aunt-nephew and uncle-niece marriages;La religion ne permet plus des mariages entre tante et neveu ni entre oncle et nièce;Religion erlaubt jetzt KEINE Onkel-Nichte-Hochzeiten;;Religión ahora NO permite matrimonios tíos-sobrinos;;;;;;;;;x
SET_NOT_PACIFIST_EFFECT;Religion is now NOT pacifist;La religion n'est pas pacifiste;Religion ist jetzt NICHT mehr pazifistisch;;Religión ahora NO es pacifista;;;;;;;;;x
SET_NOT_PARENT_CHILD_MARRIAGE_EFFECT;Religion now does NOT allow parent-child marriages;La religion ne permet plus des mariages entre parents et enfants;Religion erlaubt jetzt KEINE Eltern-Kind-Hochzeiten;;Religión ahora NO permite matrimonios padres-hijos;;;;;;;;;x
SET_NOT_PEACE_PRESTIGE_LOSS_EFFECT;Religion now does NOT cause prestige loss while at peace;La religion n'engendre plus une perte de prestige en période de paix;Religion verursacht jetzt in Friedenszeiten KEINEN Verlust von Prestige;;Religión ahora NO cause pérdida de prestigio estando en paz;;;;;;;;;x
SET_NOT_PENTARCHY_EFFECT;Religion now does NOT have Pentarchy;La religion n'est pas une pentarchie;Religion hat jetzt KEINE Pentarchie;;Religión ahora NO tiene Pentarquía;;;;;;;;;x
SET_NOT_PIETY_LOSS_FOR_ATTACKING_SAME_RELIGION_EFFECT;Attacking co-religionists now does NOT cause a Piety loss;Attaquer des coreligionnaires n'engendre plus une perte de piété;Das Angreifen von Glaubensgenossen verursacht jetzt KEINEN Pietätsverlust;;Atacar correligionarios ahora NO cause pérdida de piedad;;;;;;;;;x
SET_NOT_PRIESTS_CAN_INHERIT_EFFECT;Priests of the religion can now NOT inherit;Les prêtres de cette religion ne peuvent pas hériter;Priester der Religion können jetzt NICHT erben;;Sacerdotes de la religión ahora NO pueden heredar;;;;;;;;;x
SET_NOT_PRIESTS_CAN_MARRY_EFFECT;Priests of the religion can now NOT marry;Les prêtres de cette religion ne peuvent pas se marier;Priester der Religion können jetzt NICHT Heiraten;;Sacerdotes de la religión ahora NO pueden casarse;;;;;;;;;x
SET_NOT_RAISED_VASSAL_OPINION_LOSS_EFFECT;Vassals of this religion now do NOT lose opinion when their levies are raised;L'opinion des vassaux de cette religion ne diminuera plus si leurs troupes sont levées;Vasallen dieser Religion verlieren jetzt KEINE Meinung, wenn ihr Aufgebote ausgehoben werden;;Vasallos de esta religión ahora NO perderán opinión si se reclutan sus levas;;;;;;;;;x
SET_NOT_REL_HEAD_DEFENSE_EFFECT;The Religion's adherents will no longer come to the defense of their religious head when people of a different religion declare war on them;Les fidèles de cette religion ne pourraient plus venir défendre leur chef religieux si quelqu'un d'une autre religion lui déclarait la guerre;Die Anhänger der Religion eilen nicht länger zur Verteidigung ihres religiösen Oberhauptes, wenn Menschen einer anderen Religionen ihnen den Krieg erklären;;Los seguidores de la religión ya no acudirán en defensa de su líder religioso cuando gentes de una religión diferente le declaren la guerra.;;;;;;;;x
SET_NOT_SEAFARER_EFFECT;The religion now does NOT allow raiding using ships;La religion ne permet plus de piller en utilisant des bateaux;Die Religion erlaubt nun KEINE Plünderungen mit Schiffen;;La religión ahora NO permite asaltos usando barcos;;;;;;;;;x
SET_NOT_USES_DECADENCE_EFFECT;Religion now does NOT use Decadence;La religion n'utilise pas la décadence;Religion benutzt jetzt KEINE Dekadenz;;Religión ahora NO usa Decadencia;;;;;;;;;x
SET_NOT_WOMEN_CAN_TAKE_CONSORTS_EFFECT;Religion now does NOT allow women to take consorts;La religion ne permet plus de prendre des concubins;Religion erlaubt es Frauen NICHT, Konkubinatoren zu nehmen;;Religión NO permite a las mujeres tomar concubinos;;;;;;;;;x
SET_PACIFIST_EFFECT;Religion is now pacifist;La religion est maintenant pacifiste;Religion ist jetzt pazifistisch;;Religión ahora es pacifista;;;;;;;;;x
SET_PARENT_CHILD_MARRIAGE_EFFECT;Religion now allows parent-child marriages;La religion permet maintenant des mariages entre parents et enfants;Religion erlaubt jetzt Eltern-Kind-Hochzeiten;;Religión ahora permite matrimonios padres-hijos;;;;;;;;;x
SET_PEACE_PIETY_GAIN_EFFECT;Religion's piety gain while at peace set to $VALUE|Y$;Le gain de piété mensuel en période de paix est fixé à $VALUE|Y$;Pietätsgewinn der Religion in Friedenszeiten ist auf $VALUE|Y$ festgelegt;;Piedad ganada por la religión estando en paz fijada en $VALUE|Y$;;;;;;;;;x
SET_PEACE_PRESTIGE_LOSS_EFFECT;Religion now causes prestige loss while at peace;La religion engendre maintenant une perte de prestige en période de paix;Religion verursacht jetzt in Friedenszeiten einen Verlust von Prestige;;Religión ahora causa pérdida de prestigio si estando en paz;;;;;;;;;x
SET_PENTARCHY_EFFECT;Religion now has Pentarchy;La religion est une pentarchie;Religion hat jetzt Pentarchie;;Religión ahora tiene Pentarquía;;;;;;;;;x
SET_PIETY_LOSS_FOR_ATTACKING_SAME_RELIGION_EFFECT;Attacking co-religionists now causes a Piety loss;Attaquer des coreligionnaires engendre maintenant une perte de piété;Das Angreifen von Glaubensgenossen verursacht jetzt einen Pietätsverlust;;Atacar correligionarios ahora causa pérdida de piedad;;;;;;;;;x
SET_PLAYER_CHARACTER_EFFECT;This Player will now control $WHO|Y$ instead;Ce joueur contrôle maintenant $WHO|Y$;Dieser Spieler kontrolliert nun stattdessen $WHO|Y$;;Ahora este personaje controlará $WHO|Y$;;;;;;;;;x
SET_PRIESTS_CAN_INHERIT_EFFECT;Priests of the religion can now inherit;Les prêtres de cette religion peuvent hériter;Priester der Religion können jetzt erben;;Sacerdotes de la religión ahora pueden heredar;;;;;;;;;x
SET_PRIESTS_CAN_MARRY_EFFECT;Priests of the religion can now marry;Les prêtres de cette religion peuvent se marier;Priester der Religion können jetzt Heiraten;;Sacerdotes de la religión ahora pueden casarse;;;;;;;;;x
SET_RAISED_VASSAL_OPINION_LOSS_EFFECT;Vassals of this religion now lose opinion when their levies are raised;L'opinion des vassaux de cette religion diminuera maintenant si leurs troupes sont levées;Vasallen dieser Religion verlieren jetzt Meinung, wenn ihr Aufgebote ausgehoben werden;;Vasallos de esta religión ahora perderán opinión si se reclutan sus levas;;;;;;;;;x
SET_REL_HEAD_DEFENSE_EFFECT;The Religion's adherents might now come to the defense of their religious head when people of a different religion declare war on them;Les fidèles de cette religion pourraient maintenant venir défendre leur chef religieux si quelqu'un d'une autre religion lui déclarait la guerre;Die Anhänger der Religion könnten jetzt zur Verteidigung ihres religiösen Oberhauptes eilen, wenn Menschen einer anderen Religionen ihnen den Krieg erklären;;Los seguidores de la religión pueden acudir en defensa de su líder religioso cuando gentes de una religión diferente le declaren la guerra.;;;;;;;;x
SET_RELIGION_HEAD_EFFECT;The religion is now controlled by $TITLE|Y$;La religion est contrôlée par $TITLE|Y$;Die Religion wird nun von $TITLE|Y$ kontrolliert;;Religión ahora controlada por $TITLE|Y$;;;;;;;;;x
