#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

SET_CAN_RETIRE_TO_MONASTERY_EFFECT;Religion now allows for retiring characters to monasteries;La religion permet maintenant aux personnages de se reclure dans les monastères;Religion erlaubt jetzt das Ablegen eines Gelübdes, um einem Mönchsorden beizutreten;;Religión ahora permite retirar personajes a monasterios;;;;;;;;;x
SET_NOT_CAN_RETIRE_TO_MONASTERY_EFFECT;Religion now does NOT allow for retiring characters to monasteries;La religion ne permet plus aux personnages de se reclure dans les monastères;Religion erlaubt jetzt NICHT das Ablegen eines Gelübdes, um einem Mönchsorden beizutreten;;Religión ahora NO permite retirar personajes a monasterios;;;;;;;;;x

SET_COUSIN_MARRIAGE_EFFECT;Religion now allows cousin marriages;La religion permet maintenant des mariages entre cousins;Religion erlaubt jetzt Hochzeiten zwischen Cousin und Cousine;;Religión ahora permite matrimonios entre primos;;;;;;;;;x
SET_NOT_COUSIN_MARRIAGE_EFFECT;Religion now does NOT allow cousin marriages;La religion ne permet plus de mariage entre cousins;Religion erlaubt jetzt KEINE Hochzeiten zwischen Cousin und Cousine;;Religión ahora NO permite matrimonios entre primos;;;;;;;;;x

SET_CRUSADE_BENEFICIARY_EFFECT;$WHO|Y$ will be your beneficiary for the Crusade;$WHO|Y$ sera votre bénéficiaire pour la croisade;$WHO|Y$ wird Euer Begünstigter im Kreuzzug sein;;$WHO|Y$ será el beneficiario de la cruzada;;;;;x

SET_CRUSADE_OFFICIAL_RECIPIENT_EFFECT;$WHO|Y$ will be the official recipient for the Crusade;$WHO|Y$ sera le bénéficiaire officiel de la croisade;$WHO|Y$ wird das offizielle Ziel des Kreuzzuges sein;;$WHO|Y$ será el receptor oficial de la cruzada;;;;;;;;;x

SET_CRUSADE_POT_MULTIPLIER_EFFECT;For the purpose of the Crusade War Chest, §Y[This.GetBestName]§! will be considered to have contributed $VALUE|%0Y$ of [This.GetHerHis] actual contribution;Sa contribution aux coffres de guerre sera de $VALUE|%0Y$ de sa véritable contribution;Zum Zweck der Kriegskasse des Kreuzzugs wird davon ausgegangen, dass sie $VALUE|%0Y$ ihres tatsächlichen Beitrags beigetragen haben;;Con motivo del cofre de guerra de la cruzada, se considerará que contribuyeron a un $VALUE|%0Y$ de su contribución real;;;;;;;;;x

SET_CRUSADE_TARGET_EFFECT;New Crusade target is $WHO|Y$, and the new objective is $TITLE|Y$;La nouvelle cible de la croisade est $WHO|Y$ et le nouvel objectif est $TITLE|Y$;Neues Ziel des Kreuzzugs ist $WHO|Y$ und neuer Zweck ist $TITLE|Y$;;El blanco de la nueva cruzada es $WHO|Y$ y el objetivo es $TITLE|Y$;;;;;x

SET_DEFENSIVE_ATTRITION_EFFECT;Religion now has defensive attrition;La religion a une attrition défensive;Religion hat jetzt Zermürbung bei Verteidigungen;;Religión ahora tiene desgaste defensivo;;;;;;;;;x
SET_NOT_DEFENSIVE_ATTRITION_EFFECT;Religion now does NOT have defensive attrition;La religion n'a pas d'attrition défensive;Religion hat jetzt KEINE Zermürbung bei Verteidigungen;;Religión ahora NO tiene desgaste defensivo;;;;;;;;;x

SET_DIVINE_BLOOD_EFFECT;The religion now considers close kin marriages to be holy;La religion considère maintenant les mariages entre proches parents comme saints;Die Religion hält jetzt Ehen zwischen nahen Verwandten als unheilig;;La religión ahora considera que los matrimonios entre parientes cercanos son sagrados;;;;;;;;;x
SET_NOT_DIVINE_BLOOD_EFFECT;The religion now considers close kin marriages to NOT be holy;La religion ne considère plus les mariages entre proches parents comme saints;Die Religion hält jetzt Ehen zwischen nahen Verwandten NICHT als unheilig;;La religión ahora considera que los matrimonios entre parientes cercanos NO son sagrados;;;;;;;;;x

SET_EVIL_GOD_NAME_EFFECT;$NAME|Y$ will become a new evil diety;$NAME|Y$ deviendra une nouvelle divinité maléfique;$NAME|Y$ wird die neue böse Gottheit;;$NAME|Y$ se convertirá en una deidad maligna;;;;;;;;x

SET_FEMALE_TEMPLE_HOLDERS_EFFECT;Religion now allows women to hold temples;La religion permet maintenant aux femmes de détenir des temples;Religion erlaubt es Frauen jetzt Tempel zu halten;;Religión ahora permite que las mujeres presidan templos;;;;;;;;;x
SET_NOT_FEMALE_TEMPLE_HOLDERS_EFFECT;Religion now does NOT allow women to hold temples;La religion ne permet plus aux femmes de détenir des temples;Religion erlaubt es Frauen jetzt NICHT Tempel zu halten;;Religión ahora NO permite que las mujeres presidan templos;;;;;;;;;x

SET_FEMINIST_EFFECT;Religion is now considered feminist;La religion est maintenant féministe;Religion gilt jetzt als feministisch;;Religión ahora se considera feminista;;;;;;;;;x
SET_NOT_FEMINIST_EFFECT;Religion is now considered NOT feminist;La religion n'est plus féministe;Religion gilt jetzt NICHT als feministisch;;Religión ahora NO se considera feminista;;;;;;;;;x

SET_HARD_TO_CONVERT_EFFECT;Religion is now considered hard to convert;La religion est maintenant difficile à convertir;Religion wird jetzt als schwer zu konvertieren angesehen;;Religión ahora se considera difícil de convertir;;;;;;;;;x
SET_NOT_HARD_TO_CONVERT_EFFECT;Religion is now considered NOT hard to convert;La religion n'est plus difficile à convertir;Religion wird jetzt NICHT mehr als schwer zu konvertieren angesehen;;Religión ahora NO se considera difícil de convertir;;;;;;;;;x

SET_HAS_ANTIPOPES_EFFECT;Religion can now have Antipopes;La religion peut avoir des antipapes;Religion kann jetzt Antipäpste haben;;Religión ahora puede tener antipapas;;;;;;;;;x
SET_NOT_HAS_ANTIPOPES_EFFECT;Religion now can NOT have Antipopes;La religion ne peut pas avoir des antipapes;Religion kann jetzt KEINE Antipäpste haben;;Religión ahora NO puede tener antipapas;;;;;;;;;x

SET_HEIR_DESIGNATION_EFFECT;Religion now provides heir designation;La religion permet maintenant la désignation de l'héritier;Religion erlaubt jetzt das auswählen eines Thronfolgers ;;Religión ahora proporciona nombramiento de heredero;;;;;;;;;x
SET_NOT_HEIR_DESIGNATION_EFFECT;Religion now does NOT provide heir designation;La religion ne permet plus la désignation de l'héritier;Religion erlaubt jetzt NICHT mehr das auswählen eines Thronfolgers;;Religión ahora NO proporciona nombramiento de heredero;;;;;;;;;x

SET_HIGH_GOD_NAME_EFFECT;$NAME|Y$ will become the new chief diety;$NAME|Y$ deviendra la nouvelle divinité principale;$NAME|Y$ wird die neue Hauptgottheit;;$NAME|Y$ se convertirá en la nueva deidad principal;;;;;;;;x

SET_IGNORES_DEFENSIVE_ATTRITION_EFFECT;Religion now ignores defensive attrition;La religion ignore l'attrition défensive;Religion ignoriert jetzt Zermürbung bei Verteidigungen;;Religión ahora ignora desgaste defensivo;;;;;;;;;x
SET_NOT_IGNORES_DEFENSIVE_ATTRITION_EFFECT;Religion now does NOT ignore defensive attrition;La religion n'ignore pas l'attrition défensive;Religion ignoriert jetzt NICHT die Zermürbung bei Verteidigungen;;Religión ahora NO ignora desgaste defensivo;;;;;;;;;x

SET_JIZYA_TAX_EFFECT;Religion now uses [GetJizyaName] tax;La religion applique maintenant l'impôt [GetJizyaName];Die Religion benutzt nun [GetJizyaName]-Steuer;;La religión usa el impuesto [GetJizyaName];;;;;;;;;x
SET_NOT_JIZYA_TAX_EFFECT;Religion now does NOT use [GetJizyaName] tax;La religion n'applique plus l'impôt [GetJizyaName];Die Religion besteuert benutzt NICHT mehr [GetJizyaName]-Steuer;;La religión NO usa el impuesto [GetJizyaName];;;;;;;;;x

SET_MALE_TEMPLE_HOLDERS_EFFECT;Religion now allows men to hold temples;La religion permet maintenant aux hommes de détenir des temples;Religion erlaubt Männern jetzt, Tempel zu halten;;Religión ya permite que los hombres posean templos;;;;;;;;;x
SET_NOT_MALE_TEMPLE_HOLDERS_EFFECT;Religion now does NOT allow men to hold temples;La religion ne permet plus aux hommes de détenir des temples;Religion erlaubt es Männern NICHT, Tempel zu halten;;Religión ya NO permite que los hombres posean templos;;;;;;;;;x

SET_MATRILINEAL_MARRIAGE_EFFECT;Religion now allows Matrilineal marriage;La religion permet maintenant le mariage matrilinéaire;Religion erlaubt nun matrilineare Hochzeiten;;Religión ahora permite el matrimonio matrilineal;;;;;;;;;x
SET_NOT_MATRILINEAL_MARRIAGE_EFFECT;Religion now does NOT allow Matrilineal marriage;La religion ne permet plus le mariage matrilinéaire;Religion erlaubt KEINE matrilineare Hochzeiten;;Religión ahora NO permite el matrimonio matrilineal;;;;;;;;;x

SET_MAX_CONSORTS_EFFECT;Religion's max concubines set to $NUM|Y$;Le maximum de concubines pour cette religion est fixé à $NUM|Y$;Maximale Konkubinen der Religion ist auf $NUM|Y$ gesetzt;;Número máximo concubinas según religión fijado en $NUM|Y$;;;;;;;;;x

SET_MAX_WIVES_EFFECT;Religion's max wives set to $NUM|Y$;Le maximum de femmes pour cette religion est fixé à $NUM|Y$;Maximale Ehefrauen der Religion ist auf $NUM|Y$ gesetzt;;Número máximo de esposas según religión fijado en $NUM|Y$;;;;;;;;;x

SET_MEN_CAN_TAKE_CONSORTS_EFFECT;Religion now allows men to take concubines;La religion permet maintenant aux hommes de prendre des concubines;Religion erlaubt es Männern, Konkubinen zu nehmen;;Religión ahora permite a los hombres tomar concubinas;;;;;;;;;x
SET_NOT_MEN_CAN_TAKE_CONSORTS_EFFECT;Religion now does NOT allow men to take concubines;La religion ne permet plus aux hommes de prendre des concubines;Religion erlaubt es Männern NICHT, Konkubinen zu nehmen;;Religión NO permite a los hombres tomar concubinas;;;;;;;;;x

SET_NIBLING_MARRIAGE_EFFECT;Religion now allows aunt-nephew and uncle-niece marriages;La religion permet maintenant des mariages entre tante et neveu ainsi qu'entre oncle et nièce;Religion erlaubt jetzt Onkel-Nichte-Hochzeiten;;Religión ahora permite matrimonios tíos-sobrinos;;;;;;;;;x
SET_NOT_NIBLING_MARRIAGE_EFFECT;Religion now does NOT allow aunt-nephew and uncle-niece marriages;La religion ne permet plus des mariages entre tante et neveu ni entre oncle et nièce;Religion erlaubt jetzt KEINE Onkel-Nichte-Hochzeiten;;Religión ahora NO permite matrimonios tíos-sobrinos;;;;;;;;;x

SET_PACIFIST_EFFECT;Religion is now pacifist;La religion est maintenant pacifiste;Religion ist jetzt pazifistisch;;Religión ahora es pacifista;;;;;;;;;x
SET_NOT_PACIFIST_EFFECT;Religion is now NOT pacifist;La religion n'est pas pacifiste;Religion ist jetzt NICHT mehr pazifistisch;;Religión ahora NO es pacifista;;;;;;;;;x

SET_PARENT_CHILD_MARRIAGE_EFFECT;Religion now allows parent-child marriages;La religion permet maintenant des mariages entre parents et enfants;Religion erlaubt jetzt Eltern-Kind-Hochzeiten;;Religión ahora permite matrimonios padres-hijos;;;;;;;;;x
SET_NOT_PARENT_CHILD_MARRIAGE_EFFECT;Religion now does NOT allow parent-child marriages;La religion ne permet plus des mariages entre parents et enfants;Religion erlaubt jetzt KEINE Eltern-Kind-Hochzeiten;;Religión ahora NO permite matrimonios padres-hijos;;;;;;;;;x

SET_PEACE_PIETY_GAIN_EFFECT;Religion's piety gain while at peace set to $VALUE|Y$;Le gain de piété mensuel en période de paix est fixé à $VALUE|Y$;Pietätsgewinn der Religion in Friedenszeiten ist auf $VALUE|Y$ festgelegt;;Piedad ganada por la religión estando en paz fijada en $VALUE|Y$;;;;;;;;;x

SET_PEACE_PRESTIGE_LOSS_EFFECT;Religion now causes prestige loss while at peace;La religion engendre maintenant une perte de prestige en période de paix;Religion verursacht jetzt in Friedenszeiten einen Verlust von Prestige;;Religión ahora causa pérdida de prestigio si estando en paz;;;;;;;;;x
SET_NOT_PEACE_PRESTIGE_LOSS_EFFECT;Religion now does NOT cause prestige loss while at peace;La religion n'engendre plus une perte de prestige en période de paix;Religion verursacht jetzt in Friedenszeiten KEINEN Verlust von Prestige;;Religión ahora NO cause pérdida de prestigio estando en paz;;;;;;;;;x

SET_PENTARCHY_EFFECT;Religion now has Pentarchy;La religion est une pentarchie;Religion hat jetzt Pentarchie;;Religión ahora tiene Pentarquía;;;;;;;;;x
SET_NOT_PENTARCHY_EFFECT;Religion now does NOT have Pentarchy;La religion n'est pas une pentarchie;Religion hat jetzt KEINE Pentarchie;;Religión ahora NO tiene Pentarquía;;;;;;;;;x

SET_PIETY_LOSS_FOR_ATTACKING_SAME_RELIGION_EFFECT;Attacking co-religionists now causes a Piety loss;Attaquer des coreligionnaires engendre maintenant une perte de piété;Das Angreifen von Glaubensgenossen verursacht jetzt einen Pietätsverlust;;Atacar correligionarios ahora causa pérdida de piedad;;;;;;;;;x
SET_NOT_PIETY_LOSS_FOR_ATTACKING_SAME_RELIGION_EFFECT;Attacking co-religionists now does NOT cause a Piety loss;Attaquer des coreligionnaires n'engendre plus une perte de piété;Das Angreifen von Glaubensgenossen verursacht jetzt KEINEN Pietätsverlust;;Atacar correligionarios ahora NO cause pérdida de piedad;;;;;;;;;x

SET_PLAYER_CHARACTER_EFFECT;This Player will now control $WHO|Y$ instead;Ce joueur contrôle maintenant $WHO|Y$;Dieser Spieler kontrolliert nun stattdessen $WHO|Y$;;Ahora este personaje controlará $WHO|Y$;;;;;;;;;x

SET_PRIESTS_CAN_INHERIT_EFFECT;Priests of the religion can now inherit;Les prêtres de cette religion peuvent hériter;Priester der Religion können jetzt erben;;Sacerdotes de la religión ahora pueden heredar;;;;;;;;;x
SET_NOT_PRIESTS_CAN_INHERIT_EFFECT;Priests of the religion can now NOT inherit;Les prêtres de cette religion ne peuvent pas hériter;Priester der Religion können jetzt NICHT erben;;Sacerdotes de la religión ahora NO pueden heredar;;;;;;;;;x

SET_PRIESTS_CAN_MARRY_EFFECT;Priests of the religion can now marry;Les prêtres de cette religion peuvent se marier;Priester der Religion können jetzt Heiraten;;Sacerdotes de la religión ahora pueden casarse;;;;;;;;;x
SET_NOT_PRIESTS_CAN_MARRY_EFFECT;Priests of the religion can now NOT marry;Les prêtres de cette religion ne peuvent pas se marier;Priester der Religion können jetzt NICHT Heiraten;;Sacerdotes de la religión ahora NO pueden casarse;;;;;;;;;x

SET_RAISED_VASSAL_OPINION_LOSS_EFFECT;Vassals of this religion now lose opinion when their levies are raised;L'opinion des vassaux de cette religion diminuera maintenant si leurs troupes sont levées;Vasallen dieser Religion verlieren jetzt Meinung, wenn ihr Aufgebote ausgehoben werden;;Vasallos de esta religión ahora perderán opinión si se reclutan sus levas;;;;;;;;;x
SET_NOT_RAISED_VASSAL_OPINION_LOSS_EFFECT;Vassals of this religion now do NOT lose opinion when their levies are raised;L'opinion des vassaux de cette religion ne diminuera plus si leurs troupes sont levées;Vasallen dieser Religion verlieren jetzt KEINE Meinung, wenn ihr Aufgebote ausgehoben werden;;Vasallos de esta religión ahora NO perderán opinión si se reclutan sus levas;;;;;;;;;x

SET_REL_HEAD_DEFENSE_EFFECT;The Religion's adherents might now come to the defense of their religious head when people of a different religion declare war on them;Les fidèles de cette religion pourraient maintenant venir défendre leur chef religieux si quelqu'un d'une autre religion lui déclarait la guerre;Die Anhänger der Religion könnten jetzt zur Verteidigung ihres religiösen Oberhauptes eilen, wenn Menschen einer anderen Religionen ihnen den Krieg erklären;;Los seguidores de la religión pueden acudir en defensa de su líder religioso cuando gentes de una religión diferente le declaren la guerra;;;;;;;;x
SET_NOT_REL_HEAD_DEFENSE_EFFECT;The Religion's adherents will no longer come to the defense of their religious head when people of a different religion declare war on them;Les fidèles de cette religion ne pourraient plus venir défendre leur chef religieux si quelqu'un d'une autre religion lui déclarait la guerre;Die Anhänger der Religion eilen nicht länger zur Verteidigung ihres religiösen Oberhauptes, wenn Menschen einer anderen Religionen ihnen den Krieg erklären;;Los seguidores de la religión ya no acudirán en defensa de su líder religioso cuando gentes de una religión diferente le declaren la guerra;;;;;;;;x

SET_RELIGION_HEAD_EFFECT;The religion is now controlled by $TITLE|Y$;La religion est contrôlée par $TITLE|Y$;Die Religion wird nun von $TITLE|Y$ kontrolliert;;Religión ahora controlada por $TITLE|Y$;;;;;;;;;x

SET_SEAFARER_EFFECT;The religion now allows raiding using ships;La religion permet maintenant de piller en utilisant des bateaux;Die Religion erlaubt nun Plünderungen mit Schiffen;;La religión ahora permite asaltos usando barcos;;;;;;;;;x
SET_NOT_SEAFARER_EFFECT;The religion now does NOT allow raiding using ships;La religion ne permet plus de piller en utilisant des bateaux;Die Religion erlaubt nun KEINE Plünderungen mit Schiffen;;La religión ahora NO permite asaltos usando barcos;;;;;;;;;x

SET_SHORT_REIGN_OPINION_YEAR_MULT_EFFECT;Religion's short reign opinion year multiplier set to $VALUE|Y%$;Le multiplicateur annuel de l'opinion de court règne pour cette religion est fixé à $VALUE|Y%$;Der Multiplikator für Meinung wegen kurzer Herrschaft ist auf $VALUE|Y%$ gesetzt;;Multiplicador anual de opinión sobre reinado corto fijado en $VALUE|Y%$;;;;;;;;;x

SET_SOCIETY_PROGRESS_EFFECT;Set Society Progress to $VALUE|Y$;Définit la progression de la société à $VALUE|Y$;Setzt den Gesellschaftsfortschritt auf $VALUE|Y$;;Fija progreso de la sociedad en $VALUE|+$;;;;;;;;;x
SET_SOCIETY_PROGRESS_WITH_SOCIETY_NAME_EFFECT;Set Society Progress to $VALUE|Y$ in $SOCIETY|Y$;Définit la progression de la société '$SOCIETY|Y$' à $VALUE|Y$;Setzt den Gesellschaftsfortschritt in $SOCIETY|Y$ auf $VALUE|Y$;;Fija progreso de la sociedad en $VALUE|+$ a $SOCIETY|Y$;;;;;;;;;x

SET_USES_DECADENCE_EFFECT;Religion now uses Decadence;La religion utilise la décadence;Religion benutzt jetzt Dekadenz;;Religión ahora usa Decadencia;;;;;;;;;x
SET_NOT_USES_DECADENCE_EFFECT;Religion now does NOT use Decadence;La religion n'utilise pas la décadence;Religion benutzt jetzt KEINE Dekadenz;;Religión ahora NO usa Decadencia;;;;;;;;;x

SET_WOMEN_CAN_TAKE_CONSORTS_EFFECT;Religion now allows women to take consorts;La religion permet maintenant de prendre des concubins;Religion erlaubt es Frauen, Konkubinatoren zu nehmen;;Religión ahora permite a las mujeres tomar concubinos;;;;;;;;;x
SET_NOT_WOMEN_CAN_TAKE_CONSORTS_EFFECT;Religion now does NOT allow women to take consorts;La religion ne permet plus de prendre des concubins;Religion erlaubt es Frauen NICHT, Konkubinatoren zu nehmen;;Religión NO permite a las mujeres tomar concubinos;;;;;;;;;x

TRANSFER_ARTIFACT;Transfer $WHAT|Y$ from the Treasury of $FROM|Y$, to the Treasury of $TO|Y$\n;Transférer '$WHAT|Y$' du Trésor de $FROM|Y$ au Trésor de $TO|Y$\n;Überstellt $WHAT|Y$ aus der Schatzkammer von $FROM|$ in die von $TO|Y$\n;;Transfiere $WHAT|Y$ del tesoro de $FROM|Y$ al de $TO|Y$\n;;;;;;;;;x

START_SOCIETY_PROGRESS_EFFECT;Start Society Progress;Démarre la progression de la société;Beginnt mit Gesellschaftsfortschritt;;Comienza progreso de la sociedad;;;;;;;;;x
START_SOCIETY_PROGRESS_WITH_SOCIETY_NAME_EFFECT;Start Society Progress in $SOCIETY|Y$;Démarre la progression de la société '$SOCIETY|Y$';Beginnt mit Gesellschaftsfortschritt in $SOCIETY|Y$;;Comienza progreso de la sociedad en $SOCIETY|Y$;;;;;;;;;x

STOP_SOCIETY_PROGRESS_EFFECT;Stop Society Progress;Stoppe la progression de la société;Hält den Gesellschaftsfortschritt an;;Detiene progreso de la sociedad;;;;;;;;;x
STOP_SOCIETY_PROGRESS_WITH_SOCIETY_NAME_EFFECT;Stop Society Progress in $SOCIETY|Y$;Stoppe la progression de la société '$SOCIETY|Y$';Hält den Gesellschaftsfortschritt in $SOCIETY|Y$ an;;Detiene progreso de la sociedad en $SOCIETY|Y$;;;;;;;;;x

TAKECONSORTEFFECT_MALE;$SPOUSE|Y$ becomes a consort of $WHO|Y$\n;$SPOUSE|Y$ devient un concubin de $WHO|Y$\n;$SPOUSE|Y$ wird der Konkubinator von $WHO|Y$\n;;$SPOUSE|Y$ será concubino de $WHO|Y$\n;;;;;;;;;x

BECOME_SECRET_HERETIC_EFFECT;Secretly embraces the $HERESY|Y$ heresy\n;Embrasse secrètement l'hérésie $HERESY|Y$\n;Im geheimen die Ketzerei $HERESY|Y$ einführen\n;;Adopta en secreto la herejía $HERESY|Y$\n;;;;;;;;;x

DESTROY_ARTIFACT;$WHAT|Y$ is destroyed and removed from $WHO|Y$'s Treasury\n;'$WHAT|Y$' est détruit et retiré du Trésor de $WHO|Y$\n;$WHAT|Y$ ist zerstört und wird aus der Schatzkammer von $WHO|Y$ entfernt\n;;$WHAT|Y$ es destruido y retirado del tesoro de $WHO|Y$\n;;;;;;;;;x

DESTROY_ARTIFACT_NO_OWNER;$WHAT|Y$ is destroyed\n;'$WHAT|Y$' est détruit\n;$WHAT|Y$ ist zerstört\n;;$WHAT|Y$ es destruido\n;;;;;;;;;x

GIVE_JOB_TITLE_EFFECT;§Y$CHAR$§! becomes $TITLE|Y$\n;§Y$CHAR$§! devient $TITLE|Y$\n;§Y$CHAR$§! wird $TITLE|Y$\n;;§Y$CHAR$§! se convierte en $TITLE|Y$\n;;;;;;;;;x

GIVE_MINOR_TITLE_EFFECT;§Y$CHAR$§! gains the minor title $TITLE|Y$\n;§Y$CHAR$§! obtient le titre mineur de $TITLE|Y$\n;§Y$CHAR$§! erhält den niederen Titel $TITLE|Y$\n;;§Y$CHAR$§! gana el título menor de $TITLE|Y$\n;;;;;;;;;x

HEAL_UNIT_EFFECT;Army regains $AMOUNT|Y$ troops;L'armée regagne $AMOUNT|Y$ troupes;Armee erhält $AMOUNT|Y$ Truppen zurück;;Ejército recupera $AMOUNT|Y$ tropas;;;;;;;;;x
HEAL_UNIT_EFFECT_PERCENTAGE;Army regains $PERCENTAGE|Y%$ of its troops;L'armée regagne $PERCENTAGE|Y%$ de ses troupes;Armee erhält $PERCENTAGE|Y%$ seiner Truppen zurück;;Ejército recupera un $PERCENTAGE|Y%$ de sus tropas;;;;;;;;;x

MAKE_TRIBUTARY_EFFECT;$TRIBUTARY|Y$ becomes a $TRIBUTARY_TYPE|Y$ of $OVERLORD|Y$;$TRIBUTARY|Y$ devient $TRIBUTARY_TYPE|Y$ de $OVERLORD|Y$;$TRIBUTARY|Y$ wird $TRIBUTARY_TYPE|Y$ von $OVERLORD|Y$;;$TRIBUTARY|Y$ se convierte en $TRIBUTARY_TYPE|Y$ de $OVERLORD|Y$;;;;;;;;;x

OFFMAP_SET_CURRENCY;$CURRENCY|Y$ with $OFFMAP|Y$ changes to $VALUE|Y$;$CURRENCY|Y$ avec $OFFMAP|Y$ change à $VALUE|Y$;$CURRENCY|Y$ mit $OFFMAP|Y$ ändert sich zu $VALUE|Y$;;$CURRENCY|Y$ con $OFFMAP|Y$ cambia a $VALUE|Y$;;;;;;;;;x

OFFMAP_CHANGE_CURRENCY_GAIN;Gain $VALUE|G$ $CURRENCY|Y$ with $OFFMAP|Y$;Gagne $VALUE|G$ $CURRENCY|Y$ avec l'$OFFMAP|Y$;Erhält $VALUE|G$ $CURRENCY|Y$ mit $OFFMAP|Y$;;Gana $VALUE|G$ $CURRENCY|Y$ con $OFFMAP|Y$;;;;;;;;;x
OFFMAP_CHANGE_CURRENCY_LOSE;Lose $VALUE|R$ $CURRENCY|Y$ with $OFFMAP|Y$;Perd $VALUE|R$ $CURRENCY|Y$ avec l'$OFFMAP|Y$;Verliert $VALUE|R$ $CURRENCY|Y$ mit $OFFMAP|Y$;;Pierde $VALUE|R$ $CURRENCY|Y$ con $OFFMAP|Y$;;;;;;;;;x

OFFMAP_SET_HOLDER;Set holder to $WHO|Y$;Mettre le détenteur à $WHO|Y$;Setzt Besitzer zu $WHO|Y$;;$WHO|Y$ hecho propietario;;;;;;;;;x

OFFMAP_SET_NAME;Change name to $NAME|Y$;Prendre $NAME|Y$ comme nom;Namen wechseln zu $NAME|Y$;;Cambia nombre a $NAME|Y$;;;;;;;;;x

OFFMAP_SET_POLICY;§Y[This.GetName]§! changes policy to $POLICY|Y$;Changement de politique à $POLICY|Y$;Politik wechselt zu $POLICY|Y$;;Cambia política a $POLICY|Y$;;;;;;;;;x

OFFMAP_SET_STATUS;§Y[This.GetName]§! changes status to $STATUS|Y$;Changement de statut à $STATUS|Y$;Status wechselt zu $STATUS|Y$;;Cambia estatus a $STATUS|Y$;;;;;;;;;x

SET_DESC_EFFECT;Description changes;La description change;Beschreibung ändert sich;;Cambios de descripción;;;;;;;;;x

SET_LOOTER_HOSTILITY_DAYS;Set days of looting hostility with $WHO|Y$ to $DAYS|Y$;Établit les jours d'hostilité dus au pillage avec $WHO|Y$ à $DAYS|Y$;Setzt Tage der Feinseligkeit durch Plündern mit $WHO|Y$ auf $DAYS|Y$;;Fija $DAYS|Y$ días de hostilidad con $WHO|Y$ por saqueos ;;;;;;;;;x

SET_OFFMAP_DISLIKE;$OFFMAP|Y$ now Dislikes $LIKE|Y$;$OFFMAP|Y$ n'aime plus $LIKE|Y$;$OFFMAP|Y$ mag keine $LIKE|Y$;;$OFFMAP|Y$ ahora le disgustan $LIKE|Y$;;;;;;;;;x

SET_OFFMAP_DISLIKE_RANDOM;$OFFMAP|Y$ now Dislikes something else;$OFFMAP|Y$ aime maintenant autre chose;$OFFMAP|Y$ mag nun etwas anderes nicht mehr;;$OFFMAP|Y$ ahora le disgustan otra cosa;;;;;;;;;x

SET_OFFMAP_LIKE;$OFFMAP|Y$ now Likes $LIKE|Y$;$OFFMAP|Y$ aime maintenant $LIKE|Y$;$OFFMAP|Y$ mag nun $LIKE|Y$;;$OFFMAP|Y$ ahora le gustan $LIKE|Y$;;;;;;;;;x

SET_OFFMAP_LIKE_RANDOM;$OFFMAP|Y$ now Likes something else;$OFFMAP|Y$ aime autre chose à présent;$OFFMAP|Y$ mag nun etwas anderes;;$OFFMAP|Y$ ahora le gustan otra cosa;;;;;;;;;x

TRADE_ROUTE_BASE_VALUE_EFFECT;The base value of the $ROUTE|Y$ will be set to $VALUE|Y$;La valeur de base de la $ROUTE|Y$ sera de $VALUE|Y$;Der Normalwert der Route $ROUTE|Y$ wird auf $VALUE|Y$ gesetzt;;El valor base de $ROUTE|Y$ se fijará en $VALUE|Y$;;;;;;;;;x

TRADE_ROUTE_VALUE_MULTIPLIER_EFFECT;The value of the $ROUTE|Y$ will be set to §Y$VALUE$%§! of its normal value;La valeur de la $ROUTE|Y$ sera à §Y$VALUE$%§! de sa valeur normale;Der Wert der Route $ROUTE|Y$ wird auf §Y$VALUE$§! seines Normalwertes gesetzt;;El valor de $ROUTE|Y$ se fijará en un §Y$VALUE$%§! de su valor normal;;;;;;;;;x

START_FACTION_EFFECT;Starts forming the faction $FACTION|Y$\n;Commence à former la faction '$FACTION|Y$'\n;Beginnt mit der Bildung der Fraktion $FACTION|Y$\n;;Empieza a formar la facción $FACTION|Y$\n;;;;;;;;;x
START_FACTION_EFFECT_TITLE;Starts forming the faction $FACTION|Y$ for $TITLE|Y$\n;Commence à former la faction '$FACTION|Y$' pour $TITLE|Y$\n;Beginnt mit der Bildung der Fraktion $FACTION|Y$ für $TITLE|Y$;\n;Empieza a formar la facción $FACTION|Y$ por $TITLE|Y$\n;;;;;;;;;x
START_FACTION_EFFECT_TITLE_CHAR;Starts forming the faction $FACTION|Y$ for the interest of $THIRDPARTY|Y$ in $TITLE|Y$\n;Commence à former la faction '$FACTION|Y$' pour les vues de $THIRDPARTY|Y$ sur $TITLE|Y$\n;Beginnt mit der Bildung der Fraktion $FACTION|Y$ im Interesse von $THIRDPARTY|Y$ in $TITLE|Y$\n;;Empieza a formar la facción $FACTION|Y$ por el interés de $THIRDPARTY|Y$ en $TITLE|Y$\n;;;;;;;;;x

