#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

evt_TITLE_LT_20010;The Lost Book;Le livre perdu;Das verlorene Buch;;El libro perdido;;;;;;;;x
EVTOPTC_LT_20410;... I get my dagger out and try to stab [target_character.GetHerHim] in the heart.;... je sors mon poignard et j'essaie de [target_character.GetLeLa] poignarder.;holte ich meinen Dolch hervor und erstoch [target_character.Getihnsie].;;… sacaré la daga e intentaré apuñarle en el corazón.;;;;;;;;x
EVTOPTC_LT_20410_TT;This option is available because you have either a high §YIntrigue§! or related traits\n;Cette option est disponible car vous avez soit une aptitude en §Yintrigue§! élevée, soit des traits associés.\n;Diese Option ist verfügbar, weil Ihr entweder eine hohe §YIntrige§! habt oder ähnliche Eigenschaften.;;Esta opción está disponible porque o tienes una §Yintriga§! alta o rasgos relacionados.\n;;;;;;;;x
EVTOPTC_LT_20410_TT_murder;The outcome of this will depend on your §YPersonal Combat Skill§!, as §Y[From.GetTitledFirstName]§! might resist your murder attempt...;Le résultat dépendra de votre §Ycompétence de combat personnel§!, car [From.Get_le_TitledFirstNameJ] pourrait résister à votre tentative de meurtre...;Der Ausgang hängt von Eurer §Ypersönlichen Kampffertigkeit§! ab, da §Y[From.GetTitledFirstName]§! versuchen könnte Euren Mordversuch abzuwehren ...;;El resultado de esto dependerá de tu §YHabilidad personal de combate§!, pues §Y[From.GetTitledFirstName]§! puede resistirse a tu intento de asesinato…;;;;;;;;;x
EVTOPTC_LT_20421;Pleasant, but not substantial.;Agréable mais pas substantiel.;Angenehm aber nicht substantiell.;;Agradable, pero insustancial.;;;;;;;;x
EVTOPTC_LT_20431;I get my dagger out and try to stab [From.GetHerHim] in the heart!;Je sors mon poignard et j'essaie de [From.GetLeLa] poignarder !;Ich hole meinen Dolch heraus und versuche [From.Getihnsie] zu töten.;;¡Saco la daga y [From.GetRleRla] apuñalo en el corazón!;;;;;;;;x
EVTOPTC_LT_20431_TT;The [target_upgrade.GetName] prove[target_upgrade.GetSingularS] a perfect hide away for new lovers.;Le [target_upgrade.GetName] est un refuge parfait pour les nouveaux amoureux.;[target_upgrade.GetName] bietet den perfekten Ort zum Verstecken für frische Liebespaare.;;El/La [target_upgrade.GetName] proporciona[target_upgrade.GetSingularS] un escondite perfecto para nuevos amantes.;;;;;;;;;x
EVTOPTC_LT_20431_TT_not_serious_romance;You leave §Y[From.GetTitledFirstName]§! wanting more.;Vous laissez §Y[From.GetTitledFirstName]§! en vouloir plus.;Ihr lasst §Y[From.GetTitledFirstName]§! zurück.;;Dejas a §Y[From.GetTitledFirstName]§! queriendo más.;;;;;;;;;x
EVTOPTC_LT_20510;I will honor [target_dead_ruler.GetHerHim] in a private ceremony.;Je l'honorerai lors d'une cérémonie privée.;Ich ehre [target_dead_ruler.GetHerHim] in einer privaten Zeremonie.;;Le honrarás en una ceremonia privada.;;;;;;;;;x
EVTOPTC_LT_20601;I will store the [target_artifact_3.GetName] in the [target_upgrade.GetName].;Je vais conserver le [target_artifact_3.GetName] dans le [target_upgrade.GetName].;Ich lagere [target_artifact_1.GetName] im [target_upgrade.GetName].;;Guardaré el/la [target_artifact_3.GetName] en el/la [target_upgrade.GetName].;;;;;;;;;x
EVTOPTC_LT_21000;I will stop this immediately and hang the culprits!;Je vais arrêter ça tout de suite et pendre les coupables !;Beendet es und hängt die Täter!;;¡Le pondré fin de inmediato y colgaré a los culpables!;;;;;;;;x
EVTOPTC_LT_21000_CONTROL_TT;You manage to regain control of the army.;Vous parvenez à reprendre le contrôle de l'armée.;Sie schaffen es, die Kontrolle über die Armee wiederzuerlangen.;;Consigues recuperar el control del ejército.;;;;;;;;x
EVTOPTC_LT_21000_NO_CONTROL_TT;You are unable to stop the killing and destruction.;Vous ne pouvez pas arrêter le massacre et la destruction.;Ihr könnt das Morden und die Zerstörung nicht aufhalten.;;Eres incapaz de detener la muerte y la destrucción.;;;;;;;;x

EVTOPTD_LT_20010;I actually do not care about missing books. The collection I have is enough.;Je ne me soucie guère des livres manquants. Les livres que j'ai sont suffisants.;Verlorene Bücher interessieren mich nicht. Meine Sammlung reicht aus.;;No me interesan libros perdidos. La colección que tengo es suficiente.;;;;;;;;x
EVTOPTD_LT_20010_TT;You will no longer be bothered with news about lost books.;Vous ne serez plus ennuyé par les nouvelles au sujet de livres perdus.;Ihr werdet nicht länger mit Nachrichten über verlorene Bücher belästigt.;;No se te volverá a molestar con libros desaparecidos.;;;;;;;;;x
EVTOPTD_LT_20101;It is probably an ancient tomb. Explore with caution.;C'est probablement une ancienne tombe. Explorez avec prudence.;Es ist vermutlich ein altes Grab. Erkundet es mit Vorsicht.;;Probablemente sea una tumba antigua. Explorad con precaución,.;;;;;;;;x
EVTOPTD_LT_20101_TT;This option is available because you have either a high Learning, or the traits Erudite or Architect.\n;Cette option est disponible parce que vous avez soit une érudition élevée, soit les traits §YÉrudit§! ou §YArchitecte§!.\n;Diese Option ist verfügbar, weil Ihr entweder eine hohe Bildungsfähigkeit habt oder Eigentschaft "Gebildet" oder "Architekt" besitzt.\n;;Esta opción está disponible porque tienes un gran Conocimiento o los rasgos Erudito o Arquitecto.\n;;;;;;;;x
EVTOPTD_LT_20110;I will keep both the valuables and the [found_artifact.GetName].;Je garderai à la fois les objets de valeur et le « [found_artifact.GetName] ».;Ich behalte die Wertgegenstände sowie [found_artifact.GetName].;;Me quedaré los objetos y el [found_artifact.GetName].;;;;;;;;x
EVTOPTD_LT_20301;... 'This bloody thing scares me too!'.;... « J'en ai tout aussi peur ! »;... "Dieses verdammte Ding macht mir auch Angst!";;… '¡Esa maldita cosa también me aterra!'.;;;;;;;;x
EVTOPTD_LT_20410;... I take [target_character.GetHerHis] hand, and kiss [target_character.GetHerHim] passionately.;... je prends sa main et l'embrasse passionnément.;... Ich nehme [target_character.GetHerHis]e Hand und küsse [target_character.Getihnsie] leidenschaftlich.;;… tomo su mano y [target_character.GetLoLa] beso con pasión.;;;;;;;;;x
EVTOPTD_LT_20410_TT;The [target_upgrade.GetName] prove[target_upgrade.GetSingularS] a perfect hide away for lovers like you...;Le [target_upgrade.GetName] est un refuge parfait pour les amoureux comme vous...;[target_upgrade.GetName] bietet den perfekten Ort zum Verstecken für Liebespaare wie euch ...;;El/La [target_upgrade.GetName] proporciona[target_upgrade.GetSingularS] un escondite perfecto para amantes como vosotros…;;;;;;;;;x
EVTOPTD_LT_20510;[target_dead_ruler.GetFirstNameWithNick] does not deserve a proper burial!;[target_dead_ruler.GetFirstNameWithNick] ne mérite pas un enterrement digne de ce nom !;[target_dead_ruler.GetFirstNameWithNick] verdient kein Begräbnis.;;¡[target_dead_ruler.GetFirstNameWithNick] no se merece un entierro como es debido!;;;;;;;;;x
EVTOPTD_LT_20510_TT;Those who liked §Y[target_dead_ruler.GetBestName]§! are upset with you. Those who hated [target_dead_ruler.GetHerHim] are pleased.;Ceux qui appréciaient [target_dead_ruler.Get_only_le_Title]§Y[target_dead_ruler.GetBestName]§! sont en colère contre vous. Ceux qui [target_dead_ruler.GetLeLa] détestaient sont contents.;Diejenigen, die §Y[target_dead_ruler.GetBestName]§! mochten sind verärgert über Euch. Diejenigen, die [target_dead_ruler.Getihnsie] gehasst haben, sind zufrieden.;;Quienes querían a §Y[target_dead_ruler.GetBestName]§! están disgustados contigo. Los que [target_dead_ruler.GetRleRla] odiaban están encantados.;;;;;;;;;x

EVTOPTE_LT_20110;Let us distribute the gold to the workers as a reward.;Distribuons l'or aux travailleurs en guise de récompense.;Verteilen wir das Gold als Belohnung an die Arbeiter.;;Repartiremos el oro entre los obreros como recompensa.;;;;;;;;x
EVTOPTE_LT_20601;No, maybe this is not such a good idea.;Non, ce n'est peut-être pas une si bonne idée.;Vielleicht ist das keine gute Idee.;;No, puede que no sea buena idea.;;;;;;;;;x

EVTOPTF_LT_20110;We shall give some gold to the families of the victims.;Nous allons donner de l'or aux familles des victimes.;Geben wir den Familien der Opfer etwas Gold.;;Demos algo de oro a las familias de las víctimas;;;;;;;;x

# Unused

# evt_TITLE_LT_20030;A Lost and Expensive Book;Un livre perdu et cher;Ein verlorenes und teures Buch;;Un libro perdido y caro;;;;;;;;x
# EVTOPTA_LT_20110_TT_unhappy;Not giving some compensation to the widows and orphans of the dead workers might give us problems in the future.\n;Le fait de ne pas indemniser les veuves et les orphelins des travailleurs décédés pourrait nous poser des problèmes à l'avenir.\n;Wenn wir den Witwen und Waisen der toten Arbeiter keine Entschädigung zahlen, könnte dies uns in der Zukunft Probleme bereiten.\n;;No indemnizar a las viudas y huérfanos de los obreros muertos puede darnos problemas en el futuro.\n;;;;;;;;x
# EVTOPTB_LT_20110_TT_unhappy;The workers might be upset if they receive nothing.\n;Les travailleurs pourraient être mécontents s'ils ne reçoivent rien.\n;Die Arbeiter könnten aufgebracht sein, wenn sie nichts erhalten.\n;;Puede que los obreros se disgusten si no reciben nada.\n;;;;;;;;x
# EVTOPTD_LT_20601;I will store the [target_artifact_4.GetName] in the [target_upgrade.GetName].;Je vais conserver le [target_artifact_4.GetName] dans le [target_upgrade.GetName].;Ich lagere [target_artifact_1.GetName] im [target_upgrade.GetName].;;Guardaré el/la [target_artifact_4.GetName] en el/la [target_upgrade.GetName].;;;;;;;;;x
