opinion_mother_goddess;Goddess Incarnate;Déesse incarnée;Leibhaftige Göttin;;Diosa encarnada;;;;;;;;;x
opinion_mother_of_child;My Child;Mon enfant;Mein Kind;;Mi hij[From.GetOA];;;;;;;;;x
opinion_mother_of_my_child;Mother of my Child;La mère de mes enfants;Mutter meines Kindes;;La madre de mi hijo;;;;;;;;;x
opinion_motherly_love;Motherly Love;Amour maternel;Mütterliche Liebe;;Amor maternal;;;;;;;;;x
opinion_munificent;Munificent;Munificence;Freigiebig;;Munífic[From.GetOA];;;;;;;;;x
opinion_murder_attempt;Attempted Murder;Tentative de meurtre;Versuchter Mord;;Intento de asesinato;;;;;;;;;x
opinion_mutilated_close_kin;Mutilated Close Kin;A mutilé un proche parent;Hat engen Verwandten verstümmelt;;Mutiló a un familiar cercano;;;;;;;;;x
opinion_mutilated_family;Mutilated Kin;A mutilé un parent éloigné;Hat Verwandten verstümmelt;;Mutiló a un familiar;;;;;;;;;x
opinion_mutilated_me;Mutilated Me;A mutilé mon corps;Hat mich verstümmelt;;Me mutiló;;;;;;;;;x
opinion_mutual_enemy;Report opinion_mutual_enemy;;opinion_mutual_enemy melden;;Report opinion_mutual_enemy;;;;;;;;;x
opinion_mutual_respect;Grudging Mutual Respect;Respect mutuel à contrecoeur;Widerwilliger gegenseitiger Respekt;;Respeto Mutuo Reticente;;;;;;;;;x
opinion_my_horse;My Horse;Mon cheval;Mein Pferd;;Mi caballo;;;;;;;;;x
opinion_my_kitten;My Kitten;Mon chaton;Mein Kätzchen;;Mi gato;;;;;;;;;x
opinion_my_master;My Master;Mon maître;Mein Herr;;Mi am[From.GetOA];;;;;;;;;x
opinion_my_reformer;Reformer;Réformateur;Reformer;;Reformador[From.GetXA];;;;;;;;x
opinion_my_saviour;My Saviour;Mon sauveur;Mein Retter;;Mi Salvador[From.GetXA];;;;;;;;;x
opinion_my_servant;My Servant;Mon serviteur;Mein Diener;;Mi sirvient[From.GetEA];;;;;;;;;x
opinion_narrow_minded;Narrow-minded;Fermeture d'esprit;Engstirnig;;Intransigente;;;;;;;;;x
opinion_neglected;Neglected;Délaissement;Vernachlässigt;;Negligencia;;;;;;;x
opinion_neglectful_parent;Neglectful Parent;Parent négligent;Nachlässige Eltern;;Padre negligente;;;;;;;x
opinion_nemesis;Nemesis;Némésis;Erzfeind;;Némesis;;;;;;;;;x
opinion_nephew;Nephew;Neveu;Neffe;;Sobrino;;;;;;;;;x
opinion_nerge_rival;Fought during Nerge;A combattu durant la Nerge;Kampf während der Nerge;;Luchó durante la Nerge;;;;;;;;;x
opinion_nice_dog;Nice Dog;Gentil chien;Braver Hund;;Buen Perro;;;;;;;;;x
opinion_nice_dog_children;Nice Dog;Gentil chien;Braver Hund;;Buen Perro;;;;;;;;;x
opinion_niece;Niece;Nièce;Nichte;;Sobrina;;;;;;;;;x
opinion_no_cat;Agreed About a Cat's Place;A convenu d'un lieu pour chat;Stimmte für einen Katzenplatz;;Aceptó el lugar del gato;;;;;;;;;x
opinion_nomad_wargames_participant;Participated in Wargames;A participé à un tournoi d'arts martiaux;Nahm an Kriegsspielen teil;;Participó en juegos de guerra;;;;;;;;;x
opinion_nominee;Chosen Successor;Choisi comme successeur;Erwählter Nachfolger;;Elegid[This.GetOA] sucesor[This.GetXA];;;;;;;;;x
opinion_nomuslim;Not a True Believer;Pas un vrai croyant;Kein Wahrer Gläubiger;;No un creyente verdader[From.GetOA];;;;;;;;;x
opinion_non_divine_marriage;Profane Marriage;Mariage Profane;Profane Heirat;;Matrimonio Profano;;;;;;;;;x
opinion_non_liege_nominee;Supports Different Heir;Soutient un héritier différent;Unterstützt anderen Nachfolger;;Soporta a otro heredero;;;;;;;;;x
opinion_not_abandon_friendship;Did Not Abandon Friendship;L'amitié passe avant tout;Hat Meine Freundschaft Nicht Aufgegeben;;No abandonó la amistad;;;;;;;;;x
opinion_not_participating_in_crusade_bishop;Not Participating in Crusade;Ne participe pas à la Croisade;Nimmt nicht am Kreuzzug teil;;No participa en la Cruzada;;;;;;;;;x
opinion_not_participating_in_crusade_count;Not Participating in Crusade;Ne participe pas à la croisade;Nimmt nicht an Kreuzzug teil;;Sin participación en cruzada;;;;;;;;;x
opinion_not_participating_in_crusade_duke;Not Participating in Crusade;Ne participe pas à la croisade;Nimmt nicht an Kreuzzug teil;;Sin participación en cruzada;;;;;;;;;x
opinion_not_participating_in_crusade_emperor;Not Participating in Crusade;Ne participe pas à la croisade;Nimmt nicht an Kreuzzug teil;;Sin participación en cruzada;;;;;;;;;x
opinion_not_participating_in_crusade_king;Not Participating in Crusade;Ne participe pas à la croisade;Nimmt nicht an Kreuzzug teil;;Sin participación en cruzada;;;;;;;;;x
opinion_not_participating_in_crusade_vassal;Not Participating in Crusade;Ne participe pas à la Croisade;Nimmt nicht am Kreuzzug teil;;No participa en la Cruzada;;;;;;;;;x
opinion_not_release_prisoner;Did not release prisoner despite petition;N'a pas libéré le prisonnier malgré la demande;Ließ Gefangenen trotz Bittbrief nicht frei;;No liberó al preso pese a la petición;;;;;;;;;x
opinion_oblivious;Oblivious;Inconscience;Vergesslich;;Inconsciente;;;;;;;;;x
opinion_offended;Offended;Offense;Beleidigt;;Ofendid[This.GetOA];;;;;;;;;x
opinion_of_humble_EXPLANATION;(opinion of Humble);(opinion sur 'Humilité');(Meinung von bescheiden);;(opinión sobre humilde);;;;;;;;;x
opinion_of_lustful;Opinion of Lustful;Opinion sur le trait 'Luxure';Meinung von lüstern;;Opinión de lujurioso;;;;;;;;;x
opinion_of_lustful_EXPLANATION;(opinion of Lustful);(opinion sur 'Luxure');(Meinung von lüstern);;(opinión de lujurioso);;;;;;;;;x
opinion_of_patient_EXPLANATION;(opinion of Patient);(opinion sur 'Patience');(Meinung von geduldig);;(opinión sobre paciente);;;;;;;;;x
opinion_of_proud_EXPLANATION;(opinion of Proud);(opinion sur 'Fierté');(Meinung von stolz);;(opinión sobre orgulloso);;;;;;;;;x
opinion_open_minded;Open-minded;Ouverture d'esprit;Aufgeschlossen;;Transigente;;;;;;;;;x
opinion_out_of_touch;Out of Touch;A perdu le contact;Weltfremd;;En las nubes;;;;;;;;;x
opinion_out_of_touch_mild;Out of Touch;A perdu le contact;Weltfremd;;En las nubes;;;;;;;;;x
opinion_outlawed_society;Member of outlawed society;Membre d'une société hors-la-loi;Mitglied eines verbotenen Zirkels;;Miembr[From.GetOA] de sociedad proscrita;;;;;;;;;x
opinion_outraged;Outraged;Offense;Empört;;Indignad[This.GetOA];;;;;;;;;x
opinion_papal_land_donation;Restored Papal lands;A restauré les terres papales;Vereinigte päpstliche Ländereien;;Tierras papales reinstauradas;;;;;;;;x
opinion_paragon;Paragon of Virtue;Modèle de vertu;Tugendbold;;Dechado de virtudes;;;;;;;;;x
opinion_parental_praise;Received Parental Praise;A reçu des louanges parentales;Erhielt elterliches Lob;;Recibió elogios de los padres;;;;;;;;;x
opinion_party_friend;Party Friends;Amis de fête;Partyfreund;;Amigos de fiesta;;;;;;;;;x
opinion_passover;Hosted Passover Seder;Séder de Pessa'h organisé;Hat das Pessach-Seder-Mahl ausgerichtet;;Celebró el Séder de la Pascua Judía;;;;;;;;;x
opinion_patrician_wo_council_position;Not on the Council;N'est pas au Conseil;Nicht im Rat;;No en el Consejo;;;;;;;;;x
opinion_pen_pal;Pen Pal;Correspondance;Brieffreund;;Amistad por correspondencia;;;;;;;;;x
opinion_pitiful;Pitiful;Pitoyable;Kläglich;;Lamentable;;;;;;;;;x
opinion_pitiful_shell;Pitiful Shell;N'est plus qu'une ombre pitoyable;Erbärmliche Hülle;;Sombra lamentable;;;;;;;;;x
opinion_placated_spirits;Placated Spirits;Esprits apaisés;beschwichtigte die Geister;;Espíritus apaciguados;;;;;;;;;x
opinion_pleased;Pleased;Satisfaction;Zufrieden;;Complacid[This.GetOA];;;;;;;;;x
opinion_plot_weaken_fellow_vassal;Report opinion_plot_weaken_fellow_vassal;;opinion_plot_weaken_fellow_vassal melden;;Report opinion_plot_weaken_fellow_vassal;;;;;;;;;x
opinion_poet_delighted_parent;Poetry Delighted Parent;Parent enchanté poétique;Von Poesie entzücktes Elternteil;;Progenitor[This.GetXA] encantad[This.GetOA] con la poesía;;;;;;;;;x
opinion_poet_love_letters;Poetic Love Letters;Lettres d'amour poétiques;Poetische Liebesbriefe;;Cartas de amor poéticas;;;;;;;;;x
opinion_poet_pen_pal;Poetic Pen Pal;Correspondance poétique;Poetischer Brieffreund;;Amistad por correspondencia poética;;;;;;;;;x
opinion_poisoner;Poisoner;Empoisonneur;Giftmischer;;Envenenador[From.GetXA];;;;;;;;;x
opinion_poisonous_woman;Poisonous Woman;Empoisonneuse;Zänkische Frau;;Mujer odiosa;;;;;;;;;x
opinion_poor_accommodations;Poor Accommodations;Mauvais hébergement;Schlechte Unterkünfte;;Malos alojamientos;;;;;;;;;x
opinion_pope_vs_antipope;Antipope;Antipape;Gegenpapst;;Antipapa;;;;;;;;;x
opinion_pope_vs_antipope_controller;Controller of Antipope;Contrôleur d'un antipape;Kontrolleur des Gegenpapstes;;Controlador[From.GetXA] de antipapa;;;;;;;;;x
opinion_potential_cuckold;Suspects something;Soupçonne quelque chose;Ahnt etwas;;Sospecha algo;;;;;;;;;x
opinion_powerful_vassal_not_voter;Wants Seat on the Council;Veut un siège au Conseil;Möchte einen Sitz im Rat;;Quiere un sitio en el Consejo;;;;;;;;;x
opinion_pretender;Pretender;Prétendant;Thronanwärter;;Pretendiente;;;;;;;;;x
opinion_priest_religious_divine_blood_marriage;Divine Marriage;Mariage divin;Göttliche Heirat;;Matrimonio Divino;;;;;;;;;x
opinion_priest_vs_crusader;Crusading;Participe à la croisade;Auf dem Kreuzzug;;De cruzada;;;;;;;;;x
opinion_priest_vs_non_crusader;Not Crusading;Ne participe pas à la croisade;Nicht auf dem Kreuzzug;;No de cruzada;;;;;;;;;x
opinion_promised_marriage;Promised Marriage;A promis un mariage;Versprach Heirat;;Matrimonio prometido;;;;;;;;;x
opinion_promised_title;Promised a Title;A promis un titre;Versprach einen Titel;;Prometió un título;;;;;;;;;x
opinion_promised_to_depose_him;Sworn to depose them;A juré de le déposer;Schwor ihn abzusetzen;;Comprometido a destronarle;;;;;;;;x
opinion_promised_to_depose_hisantipope;Sworn to depose their Anti-pope;A juré de déposer l'antipape;Schwor ihren Anti-Papst abzusetzen;;Comprometido a destronar a su antipapa;;;;;;;;x
opinion_promised_to_depose_me;Sworn to depose me;A juré de me déposer;Schwor mich abzusetzen;;Comprometido a destronarme;;;;;;;;x
opinion_promised_to_depose_myantipope;Sworn to depose my Anti-pope;A juré de déposer mon antipape;Schwor meinen Anti-Papst abzusetzen;;Comprometido a destronar a mi antipapa;;;;;;;;x
opinion_proud;Proud of you!;Fierté à votre égard !;Stolz auf Euch!;;¡Orgulloso de ti!;;;;;;;;;x
opinion_punished_nerge;Punished during Nerge;Puni durant la Nerge;Bestraft während der Nerge;;Castigado durante la Nerge;;;;;;;;;x
opinion_realm_foreign_culture;Foreigner;Culture lointaine;Ausländer;;Extranjer[From.GetOA];;;;;;;;;x
opinion_realm_related_culture;Foreigner;Culture étrangère;Ausländer;;Extranjer[From.GetOA];;;;;;;;;x
opinion_reasonable;Reasonable;Raisonnable;Vernünftig;;Razonable;;;;;;;;;x
opinion_reassured_of_love;Reassured of love;Rassuré[This.Get_E] en amour;Der Liebe versichert;;Segur[This.GetOA] de su amor;;;;;;;;;x
opinion_rebel_leader;Leader of the Rebellion;Chef des rebelles;Anführer der Rebellion;;Líder de la Rebelión;;;;;;;;;x
opinion_rebel_traitor;Rebel Traitor;Traître rebelle;Rebellen-Verräter;;Traidor[From.GetOA] Rebelde;;;;;;;;;x
opinion_rebuked_swayer_cooldown;Rejected Apology;Excuses rejetées;Wies Entschuldigung zurück;;Disculpa rechazada;;;;;;;;;x
opinion_recently_fired;Recently Fired;Renvoi récent;Kürzlich entlassen;;Despedido recientemente;;;;;;;;;x
opinion_refused_abdicate_title;Refused to abdicate title;A refusé de céder son titre;Weigerte sich, auf den Titel zu verzichten;;Ha rechazado abdicar del título;;;;;;;;;x
opinion_refused_bema;Refused Bema Invitation;A refusé l'invitation au Bêma;Lehnte Bema-Einladung ab;;Rechazó invitación al Bema;;;;;;;;;x
opinion_refused_blot;Refused to Give Offering for Blot;Refus de donner une offrande au blót;hat sich geweigert, ein Opfer für Blót darzubringen;;Se negó a dar Ofrenda para la Mancha;;;;;;;;;x
opinion_refused_city_tax_law;Refused lower City Taxes;A refusé d'abaisser l'impôt citadin;Niedrigere Stadtsteuern abgelehnt;;Se ha negado a bajar los impuestos urbanos;;;;;;;;;x
opinion_refused_council;Refused Council;Poste au Conseil refusé;Rat zurückgewiesen;;Consejeros rechazados;;;;;;;;;x
opinion_refused_council_position;Refused Council Position;A refusé un poste au Conseil;Ratsposition zurückgewiesen;;Puesto en el Consejo rechazado;;;;;;;x
opinion_refused_guardianship;Refused Offer of Guardianship;A refusé l'offre de tutelle;Lehnte Vormundschaftsangebot ab;;Oferta de custodia rechazada;;;;;;;;;x
opinion_refused_hajj;Refused to go on Hajj with me;A refusé de faire le hajj avec moi;Weigerte sich, mit mir auf Haddsch zu gehen;;Se negó a hacer el hach conmigo;;;;;;;;;x
opinion_refused_invitation_to_meet;Refused my Invitation;A refusé mon invitation;Lehnte meine Einladung ab;;Rechazó mi invitación;;;;;;;;x
opinion_refused_jarilo;Refused to Celebrate Jarilo;A refusé de célébrer Yarilo;Hat sich geweigert, das Jarilofest zu veranstalten;;Rechazado Celebrar Jarilo;;;;;;;;;x
opinion_refused_order;Refused Order;Ordre refusé;Befehlsverweigerer;;Orden rechazada;;;;;;;;;x
opinion_refused_passover;Refused Passover Invitation;Invitation à Pessa'h refusée;Hat die Einladung zu Pessach abgelehnt;;Rechazó la invitación a la Pascua Judía;;;;;;;;;x
opinion_refused_press_claims;Refused to press claims;A refusé d'appuyer les revendications;Hat Durchsetzung von Ansprüchen abgelehnt;;Se niega a presentar reclamaciones;;;;;;;;;x
opinion_refused_request_holy_order;Forbidden to Join Holy Order;M'a interdit de rejoindre un ordre saint;Verbot, dem Heiligen Orden beizutreten;;Prohibido unirse a la Orden Santa;;;;;;;;;x
opinion_refused_sadah;Refused Sadeh Invitation;A refusé l'invitation à la fête de Sadeh;Sadeh-Einladung ablehnen;;Rechazó invitación al Sadeh;;;;;;;;;x
opinion_refused_to_end_war;Refused to End War;A refusé de mettre fin à la guerre;Lehnt ein Kriegsende ab;;Se niega a terminar la guerra;;;;;;;;;x
opinion_refused_ukon_juhla;Refused to attend Ukon Juhla;Refus de participer à la fête d'Ukko Ylijumala;Hat sich geweigert, Ukon Juhla zu besuchen;;Se negó a asistir a Ukon Juhla;;;;;;;;;x
opinion_refused_uzgavenes;Refused to attend Užgavenes;Refus de participer à la fête de l'Užgavenes;hat sich geweigert, Užgavenes zu besuchen;;Se negó a asistir a Užgavenes;;;;;;;;;x
opinion_regent_lowered_CA;Lowered Crown Authority;Autorité de la Couronne diminuée;Reduzierte Autorität der Krone;;Autoridad de Corona Rebajada;;;;;;;;;x
opinion_regicide_traitor;Murderous Traitor;Traître meurtrier;Mordgieriger Verräter;;Traidor[From.GetXA] asesin[From.GetOA];;;;;;;;;x
opinion_regrets_accusation;Regrets Accusation;Regrette ses accusations;Bereut die Anschuldigungen;;Lamenta acusación;;;;;;;;;x
opinion_rejected_friend;Rejected my friendship;A refusé mon amitié;Zurückgewiesene Freundschaft;;Rechazó mi amistad;;;;;;;;;x
opinion_rejected_school;Rejected School;École rejetée;Lehnte diese Schule ab;;Escuela rechazada;;;;;;;;;x
opinion_rejected_society_membership;Rejected Society Membership Offer;A rejeté la proposition de rejoindre la société;Lehnte das Angebot der Mitgliedschaft im Zirkel ab;;Oferta de afiliación a sociedad rechazada;;;;;;;;;x
opinion_rekindle_love;Rekindle Love;Amour ravivé;Liebe neu entfachen;;Reavivar amor;;;;;;;;;x
opinion_related_religion;Religious Differences;Différences religieuses;Religiöse Unterschiede;;Diferencias religiosas;;;;;;;;;x
opinion_related_religion_tribal_liege;Religious Differences;Différences religieuses;Religiöse Unterschiede;;Diferencias religiosas;;;;;;;;;x
opinion_released_prisoner;Released Prisoner;A libéré un prisonnier;Ließ Gefangenen frei;;Preso liberado;;;;;;;;;x
opinion_relieved;Relieved;Soulagement;Erleichtert;;Aliviad[This.GetOA];;;;;;;;;x
opinion_religious_agenda;Religious Agenda;Projet religieux;Religiöse Lebensweise;;Agenda religiosa;;;;;;;;;x
opinion_religious_divine_blood_marriage;Divine Marriage;Mariage divin;Göttliche Heirat;;Matrimonio Divino;;;;;;;;;x
opinion_religious_quarrel;Religious Quarrel;Querelle religieuse;Glaubensstreit;;Disputa religiosa;;;;;;;;;x
opinion_religious_tract;Religious Tract;Tract religieux;Religiöses Traktat;;Tratado religioso;;;;;;;;;x
opinion_renounced_iconoclasm;Renounced Iconoclasm;A renoncé à l'iconoclasme;Dem Ikonoklasmus abgeschworen;;Iconoclastia renunciada;;;;;;;;;x
opinion_renowned_chicken;Keeps Turning Down Duels;Continue à refuser les duels;Lehnt weiterhin Duelle ab;;Sigue rechazando duelos;;;;;;;;;x
opinion_repented_sins;Repented Sins;Repenti;Verbüßte Sünden;;Arrepentimiento de Pecados;;;;;;;;;x
opinion_replaced_bad_ruler;Long Live the New Ruler;Longue vie au nouveau seigneur;Lang lebe der neue Herrscher;;¡Viva el nuevo gobernante!;;;;;;;;x
opinion_represented_jarilo;Represented Jarilo;A représenté Yarilo;Hat Jarilo dargestellt;;Jarilo Representado;;;;;;;;;x
opinion_repudiated_me;Repudiated Me;Répudiation;Wies mich zurück;;Me repudió;;;;;;;;;x
opinion_repulsed_deformity;Repulsed by Deformity;Difformité repoussante;Abstoßend und entstellt;;Rechazado por deformidad;;;;;;;x
opinion_requested_antipope_war;Wishes Anti-pope removed;Souhaite chasser l'antipape;Wünscht Entfernung des Anti-Papsts;;Desea el destronamiento del antipapa;;;;;;;;x
opinion_requested_artifact;Demands Holy Relic;Exige une relique sacrée;Heiliges Relikt anfordern;;Exige reliquia sagrada;;;;;;;;x
opinion_requested_excommunication_war;Demands Excommunication War;Demande la guerre d'excommunication;Fordert Exkommunizierungskrieg;;Exige guerra de excomunión;;;;;;;;x
opinion_requested_independence;Demands Independence;Demande l'indépendance;Fordert Unabhängigkeit;;Exige independencia;;;;;;;;x
opinion_requested_land_holyorder;Demands Holy Order grants;Demande une concession à l'ordre sacré;Fordert Zugeständnisse für heilige Orden;;Exige la concesión de órdenes sagradas;;;;;;;;x
opinion_requested_papal_investiture;Demands Papal Investiture;Demande l'investiture papale;Fordert päpstliche Investitur;;Exige investidura papal;;;;;;;;x
opinion_requested_papal_land;Demands Papal land;Demande une terre papale;Fordert päpstliches Land;;Exige tierra papal;;;;;;;;x
opinion_requested_pepin_war;Demands Papal War;Demande la guerre papale;Fordert päpstlichen Krieg;;Exige guerra papal;;;;;;;;x
opinion_resigned_from_council;Resigned from Council;A démissionné du Conseil;Trat vom Rat zurück;;Se retiró del consejo;;;;;;;;;x
opinion_respects_liege;Respects Liege;Respecte le seigneur lige;Respektiert den Lehnsherren;;Respeta al señor feudal;;;;;;;;;x
opinion_restored_to_rome;Restored to Rome;Restauré à Rome;Papsttum in Rom wiederhergestellt;;Restorad[This.GetOA] en Roma;;;;;;;;;x
opinion_retracted_a_de_jure_vassal;Retracted a de jure Vassal;Vassal de jure soustrait;Einen De-jure-Vasallen zurückgenommen;;Desafectó un vasallo de jure;;;;;;;;;x
opinion_retracted_a_vassal;Retracted a Vassal;Vassal soustrait;Einen Vasallen zurückgenommen;;Desafectó un vasallo;;;;;;;;;x
opinion_retracted_my_de_jure_vassal;Retracted my de jure Vassal;M'a soustrait un vassal de jure;Meinen De-jure-Vasallen zurückgenommen;;Desafectó mi vasallo de jure;;;;;;;;;x
opinion_retracted_my_vassal;Retracted my Vassal;M'a soustrait un vassal;Meinen Vasallen zurückgenommen;;Desafectó a mi vasallo;;;;;;;;;x
opinion_revenge_seeker;Seeks Revenge;Cherche à se venger;Sinnt auf Rache;;Busca venganza;;;;;;;;;x
opinion_revoked_a_title;Revoked Vassal Titles;A révoqué des titres de vassaux;Entzog Vasallentitel;;Revocados títulos de vasallo;;;;;;;;;x
opinion_revoked_chancellor_title;Revoked job title Chancellor;A révoqué le titre de chancelier;Entzogener Titel: Kanzler;;Revocado puesto de canciller;;;;;;;;;x
opinion_revoked_honorary_title;Revoked my Honorary Title;A révoqué mon titre honorifique;Mein Ehrentitel wurde mir entzogen;;Revocado mi título honorífico;;;;;;;;;x
opinion_revoked_lord_spiritual_title;Revoked job title Court Chaplain;A révoqué le titre de chapelain;Aberkennung des Stellentitels des Hofgeistlichen;;revocado el título de Capellán de la Corte;;;;;;;;;x
opinion_revoked_marshal_title;Revoked job title Marshal;A révoqué le titre de maréchal;Entzogener Titel: Marschall;;Revocado puesto de mariscal;;;;;;;;;x
opinion_revoked_my_title;Revoked my Title;A révoqué mon titre;Entzog meinen Titel;;Revocado mi título;;;;;;;;;x
opinion_revoked_spymaster_title;Revoked job title Spymaster;A révoqué le titre de maître-espion;Entzogener Titel: Hofspitzel;;Revocado puesto de jefe de espías;;;;;;;;;x
opinion_revoked_steward_title;Revoked job title Steward;A révoqué le titre d'intendant;Entzogener Titel: Kämmerer;;Revocado puesto de [This.GetTreasurerName];;;;;;;;;x
opinion_rightful_rel_head;Head of Religion;Chef religieux;Religionsoberhaupt;;Líder religios[From.GetOA];;;;;;;;;x
opinion_rightful_vassal;Asserted Independence on Inheritance;Déclarer l'indépendance à la succession;Erklärt bei Erbfall die Unabhängigkeit;;Reivindicada la Independencia en Herencia;;;;;;;;;x
opinion_rival;Rival;Rivalité;Rivale;;Rival;;;;;;;;;x
opinion_rival_republic;Rival Republic;République rivale;Gegnerische Republik;;República rival;;;;;;;;;x
opinion_romantic_gift;Romantic Gift;Cadeau romantique;Romantisches Geschenk;;Regalo romántico;;;;;;;;;x
opinion_romantic_poem;Romantic Poem;Poème romantique;Romantisches Gedicht;;Poema romántico;;;;;;;;;x
opinion_royal_marriage;Marriage Ties;Liens par mariage;Ehebünde;;Vinculos matrimoniales;;;;;;;;;x
opinion_ruler_do_not_trust_him;Ruler do not trust him;Le souverain ne lui fait pas confiance;Herrscher vertraut ihm nicht;;Soberano no le cree;;;;;;;;;x
opinion_ruler_wrong_caste_hindu;Ruler is Wrong Caste;Est de la mauvaise caste;Herrscher ist in den Augen des Hinduismus in der falschen Kaste;;El gobernante está en la casta errónea a los ojos de la fe Hindú;;;;;;;;;x
opinion_ruler_wrong_caste_non_hindu;Ruler is Wrong Caste;Est de la mauvaise caste;Herrscher ist in den Augen des Hinduismus in der falschen Kaste;;El gobernante está en la casta errónea a los ojos de la fe Hindú;;;;;;;;;x
opinion_ruthless;Ruthless;Impitoyable;Unbarmherzig;;Despiadad[From.GetOA];;;;;;;;;x
opinion_sacrilege;Sacrilegious Acts;Actes sacrilèges;Frevlerische Taten;;Actos sacrílegos;;;;;;;;;x
opinion_sad;Sad;Triste;Traurig;;Triste;;;;;;;;;x
opinion_sadaqah;Gave Sadaqah;A donné la Sadaqah;Sadaqah gegeben;;Ha otorgado Sadaqah;;;;;;;;;x
opinion_satisfied;Satisfied;Satisfaction;Zufriedengestellt;;Satisfech[This.GetOA];;;;;;;;;x
opinion_savage_butcher;Savage Butcher;Boucher brutal;Grausamer Schlächter;;Carnicer[From.GetOA] salvaje;;;;;;;;;x
opinion_saved_me;Saved Me;M'a sauvé;Rettete mich;;Me salvó;;;;;;;;x
opinion_saved_me_and_child;Saved me and my child;Nous a sauvés moi et mon enfant;Rettung von Mutter und Kind;;Nos salvó a mi y a mi hijo;;;;;;;;;x
opinion_scared_into_submission;Intimidated;Intimidé;Eingeschüchtert;;Intimidad[This.GetOA];;;;;;;;;x
opinion_scholarly_appreciation;Scholarly Appreciation;Appréciation savante;Gelehrte Wertschätzung;;Admiración erudita;;;;;;;;;x
opinion_scolded;Scolded;Réprimande;Gescholten;;Regañado;;;;;;;x
opinion_secret_marriage;Secretly got Married;A convolé en secret;Heirateten heimlich;;Se casó en secreto;;;;;;;;;x
opinion_seduce_spouse;Tried to seduce spouse;A essayé de séduire une épouse;Hat versucht, den Ehepartner zu verführen;;Intentó seducir al cónyuge;;;;;;;;;x
opinion_seduced_attracted;Attracted;Attirance;Angezogen;;Atraíd[This.GetOA];;;;;;;;;x
opinion_seduced_lustful_worship;Lustful Worship;Adoration lubrique;Lustvolle Verehrung;;Adoración lujuriosa;;;;;;;;;x
opinion_seduced_once;Seduced;Sous le charme;Verführt;;Seducid[This.GetOA];;;;;;;;;x
opinion_seduced_refused;Refused Seduction;Séduction sans succès;Unerwiderte Verführung;;Seducción rechazada;;;;;;;;;x
opinion_seduced_repelled;Repelled;Rejet;Abgestoßen;;Rechazado;;;;;;;;;x
opinion_seduced_yearning;Yearning;Envie;Sehnsüchtig;;Ansioso;;;;;;;;;x
opinion_seducing;Seducing;Séduction;Verführt;;Seducir;;;;;;;;;x
opinion_seducing_concubine;Seducing;Séduction;Verführend;;Seducir;;;;;;;;;x
opinion_seized_tp;Seized Trade Post;Comptoir saisi;Beschlagnahmter Handelsposten;;Puesto Comercial sitiado;;;;;;;;;x
opinion_selfish_crusader;Self-serving Crusader;Croisé égoïste;Eigennütziger Kreuzritter;;Cruzad[From.GetOA] egoíst[From.GetOA];;;;;x
opinion_selfsacrificing;Self-devoted;Fidèle à soi-même;Selbstbezogen;;Abnegad[This.GetOA];;;;;;;;;x
opinion_sent_my_lover_away;Sent My Lover Away;A envoyé l'être aimé au loin;Schickte meinen Liebhaber weg;;Expulsó a mi amante;;;;;;;;;x
opinion_sent_preacher;Sent Unsolicited Preacher;A envoyé un prêcheur non sollicité;Unerwünschten Prediger entsandt;;Predicador No Solicitado Enviado;;;;;;;;;x
opinion_sent_to_church;Sent to church;Envoyé à l'Église;Zur Kirche geschickt;;Enviado a la iglesia;;;;;;;;;x
opinion_servant;Servant;Serviteur;Diener;;Sirvient[From.GetEA];;;;;;;;;x
opinion_set_aside;Set Aside;Délaissement;Entlassen;;Prescindido;;;;;;;;;x
opinion_shared_lifestyle;Report opinion_shared_lifestyle;;opinion_shared_lifestyle melden;;Report opinion_shared_lifestyle;;;;;;;;;x
opinion_shared_spoils;Shared spoils;Butins partagés;Teilte Beute;;Compartió el botín;;;;;;;;x
opinion_shieldmaiden;Shieldmaiden;Skjaldmö;Schildmaid;;Doncella escudera;;;;;;;;;x
opinion_shocked;Shocked!;A eu un choc !;Schockiert!;;¡Pasmad[This.GetOA]!;;;;;;;;;x
opinion_showed_me_mercy_in_battle;Showed Me Mercy In Battle;A fait preuve de miséricorde à mon égard sur le champ de bataille;Zeigte mir Gnade im Kampf;;Se apiadó de mí en combate;;;;;;;;;x
opinion_sister;Sister;Soeur;Schwester;;Hermana;;;;;;;;;x
opinion_slandered;Slandered;Calomnies;Verleumdet;;Calumniad[This.GetOA];;;;;;;;;x
opinion_sore_loser;Sore Loser;Mauvais perdant;Schlechter Verlierer;;Mal perdedor[From.GetXA];;;;;;;;x
opinion_sought_mystic_knowledge;Sought My Knowledge;A recherché mon savoir;Suchte mein Wissen;;Buscó mi conocimiento;;;;;;;;;x
opinion_spared_after_revolt;Spared after Rebellion;Épargné après une rébellion;Nach einer Rebellion verschont;;Perdonado tras rebelarse;;;;;;;;;x
opinion_spared_at_blot;Spared at Blot;Épargné du blót;Beim Blót verschont;;Sobrad[This.GetOA] de mancha;;;;;;;;;x
opinion_spiritual_guidance;Received Spiritual Guidance;A reçu des conseils spirituels;Erhielt spirituelle Weisung;;Orientación espiritual recibida;;;;;;;;;x
