administration;Administration;Administration;Verwaltung;;Administración;;;;;;;;;x
tax_levy_law_iqta_1_desc;This law governs how much tax and levies the gentry in the realm are obliged to contribute. The gentry tend to favor paying taxes over making troops available for their liege.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux nobles du royaume sont obligés de s'acquitter. La petite noblesse a tendance à favoriser le paiement d'impôts à la levée de troupes pour son seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Oberschicht zu liefern hat. Die Oberschicht zieht es vor, dem Lehnsherrn Geld statt Truppen zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la nobleza del reino. La nobleza tiende a favorecer el pago de impuestos frente a poner disponibles para su señor.;;;;;;;;;x
tax_levy_law_iqta_2;Slightly Tax Focused Iqta Obligations;Obligations nobles (iqtâ) - Léger impôt;Iqtapflichten: leichter Steuerfokus;;Obligaciones Iqta ligeramente centradas en los impuestos;;;;;;;;;x
tax_levy_law_iqta_2_desc;This law governs how much tax and levies the gentry in the realm are obliged to contribute. The gentry tend to favor paying taxes over making troops available for their liege.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux nobles du royaume sont obligés de s'acquitter. La petite noblesse a tendance à favoriser le paiement d'impôts à la levée de troupes pour son seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Oberschicht zu liefern hat. Die Oberschicht zieht es vor, dem Lehnsherrn Geld statt Truppen zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la nobleza del reino. La nobleza tiende a favorecer el pago de impuestos frente a poner disponibles para su señor.;;;;;;;;;x
tax_levy_law_iqta_3;Tax Shifted Iqta Obligations;Obligations nobles (iqtâ) - Très léger impôt;Iqtapflichten: minimaler Steuerfokus;;Obligaciones Iqta favorables a los impuestos;;;;;;;;;x
tax_levy_law_iqta_3_desc;This law governs how much tax and levies the gentry in the realm are obliged to contribute. The gentry tend to favor paying taxes over making troops available for their liege.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux nobles du royaume sont obligés de s'acquitter. La petite noblesse a tendance à favoriser le paiement d'impôts à la levée de troupes pour son seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Oberschicht zu liefern hat. Die Oberschicht zieht es vor, dem Lehnsherrn Geld statt Truppen zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la nobleza del reino. La nobleza tiende a favorecer el pago de impuestos frente a poner disponibles para su señor.;;;;;;;;;x
tax_levy_law_iqta_4;Balanced Iqta Obligations;Obligations nobles (iqtâ) - Équilibre;Iqtapflichten: ausgeglichen;;Obligaciones Iqta equilibradas;;;;;;;;;x
tax_levy_law_iqta_4_desc;This law governs how much tax and levies the gentry in the realm are obliged to contribute. The gentry tend to favor paying taxes over making troops available for their liege.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux nobles du royaume sont obligés de s'acquitter. La petite noblesse a tendance à favoriser le paiement d'impôts à la levée de troupes pour son seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Oberschicht zu liefern hat. Die Oberschicht zieht es vor, dem Lehnsherrn Geld statt Truppen zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la nobleza del reino. La nobleza tiende a favorecer el pago de impuestos frente a poner disponibles para su señor.;;;;;;;;;x
tax_levy_law_iqta_5;Levy Shifted Iqta Obligations;Obligations nobles (iqtâ) - Très légère levée;Iqtapflichten: minimaler Truppenfokus;;Obligaciones Iqta favorables a las levas;;;;;;;;;x
tax_levy_law_iqta_5_desc;This law governs how much tax and levies the gentry in the realm are obliged to contribute. The gentry tend to favor paying taxes over making troops available for their liege.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux nobles du royaume sont obligés de s'acquitter. La petite noblesse a tendance à favoriser le paiement d'impôts à la levée de troupes pour son seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Oberschicht zu liefern hat. Die Oberschicht zieht es vor, dem Lehnsherrn Geld statt Truppen zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la nobleza del reino. La nobleza tiende a favorecer el pago de impuestos frente a poner disponibles para su señor.;;;;;;;;;x
tax_levy_law_iqta_6;Slightly Levy Focused Iqta Obligations;Obligations nobles (iqtâ) - Légère levée;Iqtapflichten: leichter Truppenfokus;;Obligaciones Iqta ligeramente centradas en las levas;;;;;;;;;x
tax_levy_law_iqta_6_desc;This law governs how much tax and levies the gentry in the realm are obliged to contribute. The gentry tend to favor paying taxes over making troops available for their liege.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux nobles du royaume sont obligés de s'acquitter. La petite noblesse a tendance à favoriser le paiement d'impôts à la levée de troupes pour son seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Oberschicht zu liefern hat. Die Oberschicht zieht es vor, dem Lehnsherrn Geld statt Truppen zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la nobleza del reino. La nobleza tiende a favorecer el pago de impuestos frente a poner disponibles para su señor.;;;;;;;;;x
tax_levy_law_iqta_7;Levy Focused Iqta Obligations;Obligations nobles (iqtâ) - Levée modérée;Iqtapflichten: Truppenfokus;;Obligaciones Iqta centradas en las levas;;;;;;;;;x
tax_levy_law_iqta_7_desc;This law governs how much tax and levies the gentry in the realm are obliged to contribute. The gentry tend to favor paying taxes over making troops available for their liege.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux nobles du royaume sont obligés de s'acquitter. La petite noblesse a tendance à favoriser le paiement d'impôts à la levée de troupes pour son seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Oberschicht zu liefern hat. Die Oberschicht zieht es vor, dem Lehnsherrn Geld statt Truppen zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la nobleza del reino. La nobleza tiende a favorecer el pago de impuestos frente a poner disponibles para su señor.;;;;;;;;;x
tax_levy_law_iqta_8;Heavily Levy Focused Iqta Obligations;Obligations nobles (iqtâ) - Forte levée;Iqtapflichten: deutlicher Truppenfokus;;Obligaciones Iqta profundamente centradas en las levas;;;;;;;;;x
tax_levy_law_iqta_8_desc;This law governs how much tax and levies the gentry in the realm are obliged to contribute. The gentry tend to favor paying taxes over making troops available for their liege.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux nobles du royaume sont obligés de s'acquitter. La petite noblesse a tendance à favoriser le paiement d'impôts à la levée de troupes pour son seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Oberschicht zu liefern hat. Die Oberschicht zieht es vor, dem Lehnsherrn Geld statt Truppen zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la nobleza del reino. La nobleza tiende a favorecer el pago de impuestos frente a poner disponibles para su señor.;;;;;;;;;x
tax_levy_law_iqta_desc;Iqta Obligation Laws;Lois d'obligations nobles (iqtâ);Iqtapflichten;;Leyes de obligación de Iqta;;;;;;;;;x
tax_levy_law_republic;Burgher;Bourgeoisie;Bürgertum;;Burguesía;;;;;;;;;x
tax_levy_law_republic_0;Heavily Tax Focused Burgher Obligations;Obligations bourgeoises - Impôt lourd;Bürgerpflichten: deutlicher Steuerfokus;;Obligaciones burguesas profundamente centradas en los impuestos;;;;;;;;;x
tax_levy_law_republic_0_desc;This law governs how much tax and levies the mayors in the realm are obliged to contribute. The mayors tend to favor supplying troops for their liege over paying taxes.;Cette loi détermine de combien d'impôts et de levées les vassaux bourgeois du royaume sont obligés de s'acquitter. Les maires ont tendance à favoriser la levée de troupes pour leur seigneur lige plutôt que le paiement d'impôts.;Das Gesetz reguliert, wie viele Steuern und Truppen die Bürger zu liefern haben. Die meisten Bürger liefern dem Lehnsherrn lieber Truppen statt Geld.;;Esta ley determina con cuántos impuestos y levas están obligados a contribuir los alcaldes del reino. Los alcaldes tienden a favorecer  el suministro de tropas para su señor frente al pago de impuestos.;;;;;;;;;x
tax_levy_law_republic_1;Tax Focused Burgher Obligations;Obligations bourgeoises - Impôt modéré;Bürgerpflichten: Steuerfokus;;Obligaciones burguesas centradas en los impuestos;;;;;;;;;x
tax_levy_law_republic_1_desc;This law governs how much tax and levies the mayors in the realm are obliged to contribute. The mayors tend to favor supplying troops for their liege over paying taxes.;Cette loi détermine de combien d'impôts et de levées les vassaux bourgeois du royaume sont obligés de s'acquitter. Les maires ont tendance à favoriser la levée de troupes pour leur seigneur lige plutôt que le paiement d'impôts.;Das Gesetz reguliert, wie viele Steuern und Truppen die Bürger zu liefern haben. Die meisten Bürger liefern dem Lehnsherrn lieber Truppen statt Geld.;;Esta ley determina con cuántos impuestos y levas están obligados a contribuir los alcaldes del reino. Los alcaldes tienden a favorecer  el suministro de tropas para su señor frente al pago de impuestos.;;;;;;;;;x
tax_levy_law_republic_2;Slightly Tax Focused Burgher Obligations;Obligations bourgeoises - Léger impôt;Bürgerpflichten: leichter Steuerfokus;;Obligaciones burguesas ligeramente centradas en los impuestos;;;;;;;;;x
tax_levy_law_republic_2_desc;This law governs how much tax and levies the mayors in the realm are obliged to contribute. The mayors tend to favor supplying troops for their liege over paying taxes.;Cette loi détermine de combien d'impôts et de levées les vassaux bourgeois du royaume sont obligés de s'acquitter. Les maires ont tendance à favoriser la levée de troupes pour leur seigneur lige plutôt que le paiement d'impôts.;Das Gesetz reguliert, wie viele Steuern und Truppen die Bürger zu liefern haben. Die meisten Bürger liefern dem Lehnsherrn lieber Truppen statt Geld.;;Esta ley determina con cuántos impuestos y levas están obligados a contribuir los alcaldes del reino. Los alcaldes tienden a favorecer el suministro de tropas para su señor frente al pago de impuestos.;;;;;;;;;x
tax_levy_law_republic_3;Tax Shifted Burgher Obligations;Obligations bourgeoises - Très léger impôt;Bürgerpflichten: minimaler Steuerfokus;;Obligaciones burguesas favorables a los impuestos;;;;;;;;;x
tax_levy_law_republic_3_desc;This law governs how much tax and levies the mayors in the realm are obliged to contribute. The mayors tend to favor supplying troops for their liege over paying taxes.;Cette loi détermine de combien d'impôts et de levées les vassaux bourgeois du royaume sont obligés de s'acquitter. Les maires ont tendance à favoriser la levée de troupes pour leur seigneur lige plutôt que le paiement d'impôts.;Das Gesetz reguliert, wie viele Steuern und Truppen die Bürger zu liefern haben. Die meisten Bürger liefern dem Lehnsherrn lieber Truppen statt Geld.;;Esta ley determina con cuántos impuestos y levas están obligados a contribuir los alcaldes del reino. Los alcaldes tienden a favorecer el suministro de tropas para su señor frente al pago de impuestos.;;;;;;;;;x
tax_levy_law_republic_4;Balanced Burgher Obligations;Obligations bourgeoises - Équilibre;Bürgerpflichten: ausgeglichen;;Obligaciones burguesas equilibradas;;;;;;;;;x
tax_levy_law_republic_4_desc;This law governs how much tax and levies the mayors in the realm are obliged to contribute. The mayors tend to favor supplying troops for their liege over paying taxes.;Cette loi détermine de combien d'impôts et de levées les vassaux bourgeois du royaume sont obligés de s'acquitter. Les maires ont tendance à favoriser la levée de troupes pour leur seigneur lige plutôt que le paiement d'impôts.;Das Gesetz reguliert, wie viele Steuern und Truppen die Bürger zu liefern haben. Die meisten Bürger liefern dem Lehnsherrn lieber Truppen statt Geld.;;Esta ley determina con cuántos impuestos y levas están obligados a contribuir los alcaldes del reino. Los alcaldes tienden a favorecer el suministro de tropas para su señor frente al pago de impuestos.;;;;;;;;;x
tax_levy_law_republic_5;Levy Shifted Burgher Obligations;Obligations bourgeoises - Très légère levée;Bürgerpflichten: minimaler Truppenfokus;;Obligaciones burguesas favorables a las levas;;;;;;;;;x
tax_levy_law_republic_5_desc;This law governs how much tax and levies the mayors in the realm are obliged to contribute. The mayors tend to favor supplying troops for their liege over paying taxes.;Cette loi détermine de combien d'impôts et de levées les vassaux bourgeois du royaume sont obligés de s'acquitter. Les maires ont tendance à favoriser la levée de troupes pour leur seigneur lige plutôt que le paiement d'impôts.;Das Gesetz reguliert, wie viele Steuern und Truppen die Bürger zu liefern haben. Die meisten Bürger liefern dem Lehnsherrn lieber Truppen statt Geld.;;Esta ley determina con cuántos impuestos y levas están obligados a contribuir los alcaldes del reino. Los alcaldes tienden a favorecer el suministro de tropas para su señor frente al pago de impuestos.;;;;;;;;;x
tax_levy_law_republic_6;Slightly Levy Focused Burgher Obligations;Obligations bourgeoises - Légère levée;Bürgerpflichten: leichter Truppenfokus;;Obligaciones burguesas ligeramente favorables a las levas;;;;;;;;;x
tax_levy_law_republic_6_desc;This law governs how much tax and levies the mayors in the realm are obliged to contribute. The mayors tend to favor supplying troops for their liege over paying taxes.;Cette loi détermine de combien d'impôts et de levées les vassaux bourgeois du royaume sont obligés de s'acquitter. Les maires ont tendance à favoriser la levée de troupes pour leur seigneur lige plutôt que le paiement d'impôts.;Das Gesetz reguliert, wie viele Steuern und Truppen die Bürger zu liefern haben. Die meisten Bürger liefern dem Lehnsherrn lieber Truppen statt Geld.;;Esta ley determina con cuántos impuestos y levas están obligados a contribuir los alcaldes del reino. Los alcaldes tienden a favorecer el suministro de tropas para su señor frente al pago de impuestos.;;;;;;;;;x
tax_levy_law_republic_7;Levy Focused Burgher Obligations;Obligations bourgeoises - Levée modérée;Bürgerpflichten: Truppenfokus;;Obligaciones burguesas centradas en las levas;;;;;;;;;x
tax_levy_law_republic_7_desc;This law governs how much tax and levies the mayors in the realm are obliged to contribute. The mayors tend to favor supplying troops for their liege over paying taxes.;Cette loi détermine de combien d'impôts et de levées les vassaux bourgeois du royaume sont obligés de s'acquitter. Les maires ont tendance à favoriser la levée de troupes pour leur seigneur lige plutôt que le paiement d'impôts.;Das Gesetz reguliert, wie viele Steuern und Truppen die Bürger zu liefern haben. Die meisten Bürger liefern dem Lehnsherrn lieber Truppen statt Geld.;;Esta ley determina con cuántos impuestos y levas están obligados a contribuir los alcaldes del reino. Los alcaldes tienden a favorecer el suministro de tropas para su señor frente al pago de impuestos.;;;;;;;;;x
tax_levy_law_republic_8;Heavily Levy Focused Burgher Obligations;Obligations bourgeoises - Forte levée;Bürgerpflichten: deutlicher Truppenfokus;;Obligaciones burguesas profundamente centradas en las levas;;;;;;;;;x
tax_levy_law_republic_8_desc;This law governs how much tax and levies the mayors in the realm are obliged to contribute. The mayors tend to favor supplying troops for their liege over paying taxes.;Cette loi détermine de combien d'impôts et de levées les vassaux bourgeois du royaume sont obligés de s'acquitter. Les maires ont tendance à favoriser la levée de troupes pour leur seigneur lige plutôt que le paiement d'impôts.;Das Gesetz reguliert, wie viele Steuern und Truppen die Bürger zu liefern haben. Die meisten Bürger liefern dem Lehnsherrn lieber Truppen statt Geld.;;Esta ley determina con cuántos impuestos y levas están obligados a contribuir los alcaldes del reino. Los alcaldes tienden a favorecer el suministro de tropas para su señor frente al pago de impuestos.;;;;;;;;;x
tax_levy_law_republic_desc;Burgher Obligation Laws;Lois d'obligations bourgeoises;Bürgerpflichten;;Leyes de la obligación de la burguesía;;;;;;;;;x
tax_levy_law_theocracy;Church;Clergé;Klerus;;La Iglesia;;;;;;;;;x
tax_levy_law_theocracy_0;Heavily Tax Focused Church Obligations;Obligations religieuses - Impôt lourd;Kleruspflichten: deutlicher Steuerfokus;;Obligaciones de la iglesia profundamente centradas en los impuestos;;;;;;;;;x
tax_levy_law_theocracy_0_desc;This law governs how much tax and levies the church in the realm is obliged to contribute. The priesthood tends to favor supplying their liege with a mix of taxes and troops.;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux religieux du royaume sont obligés de s'acquitter. Ils ont tendance à favoriser un mélange de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Kirche zu liefern hat. Die Priester ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la iglesia del reino. El clero tiende a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_theocracy_1;Tax Focused Church Obligations;Obligations religieuses - Impôt modéré;Kleruspflichten: Steuerfokus;;Obligaciones de la iglesia centradas en los impuestos;;;;;;;;;x
tax_levy_law_theocracy_1_desc;This law governs how much tax and levies the church in the realm is obliged to contribute. The priesthood tends to favor supplying their liege with a mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux religieux du royaume sont obligés de s'acquitter. Ils ont tendance à favoriser un mélange de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Kirche zu liefern hat. Die Priester ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la iglesia del reino. El clero tiende a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_theocracy_2;Slightly Tax Focused Church Obligations;Obligations religieuses - Léger impôt;Kleruspflichten: leichter Steuerfokus;;Obligaciones de la iglesia ligeramente centradas en los impuestos;;;;;;;;;x
tax_levy_law_theocracy_2_desc;This law governs how much tax and levies the church in the realm is obliged to contribute. The priesthood tends to favor supplying their liege with a mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux religieux du royaume sont obligés de s'acquitter. Ils ont tendance à favoriser un mélange de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Kirche zu liefern hat. Die Priester ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la iglesia del reino. El clero tiende a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_theocracy_3;Tax Shifted Church Obligations;Obligations religieuses - Très léger impôt;Kleruspflichten: minimaler Steuerfokus;;Obligaciones de la iglesia favorables a los impuestos.;;;;;;;;;x
tax_levy_law_theocracy_3_desc;This law governs how much tax and levies the church in the realm is obliged to contribute. The priesthood tends to favor supplying their liege with a mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux religieux du royaume sont obligés de s'acquitter. Ils ont tendance à favoriser un mélange de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Kirche zu liefern hat. Die Priester ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la iglesia del reino. El clero tiende a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_theocracy_4;Balanced Church Obligations;Obligations religieuses - Équilibre;Kleruspflichten: ausgeglichen;;Obligaciones de la iglesia equilibradas;;;;;;;;;x
tax_levy_law_theocracy_4_desc;This law governs how much tax and levies the church in the realm is obliged to contribute. The priesthood tends to favor supplying their liege with a mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux religieux du royaume sont obligés de s'acquitter. Ils ont tendance à favoriser un mélange de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Kirche zu liefern hat. Die Priester ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la iglesia del reino. El clero tiende a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_theocracy_5;Levy Shifted Church Obligations;Obligations religieuses - Très légère levée;Kleruspflichten: minimaler Truppenfokus;;Obligaciones de la iglesia favorables a las levas;;;;;;;;;x
tax_levy_law_theocracy_5_desc;This law governs how much tax and levies the church in the realm is obliged to contribute. The priesthood tends to favor supplying their liege with a mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux religieux du royaume sont obligés de s'acquitter. Ils ont tendance à favoriser un mélange de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Kirche zu liefern hat. Die Priester ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la iglesia del reino. El clero tiende a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_theocracy_6;Slightly Levy Focused Church Obligations;Obligations religieuses - Légère levée;Kleruspflichten: leichter Truppenfokus;;Obligaciones de la iglesia ligeramente centradas en las levas;;;;;;;;;x
tax_levy_law_theocracy_6_desc;This law governs how much tax and levies the church in the realm is obliged to contribute. The priesthood tends to favor supplying their liege with a mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux religieux du royaume sont obligés de s'acquitter. Ils ont tendance à favoriser un mélange de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Kirche zu liefern hat. Die Priester ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la iglesia del reino. El clero tiende a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_theocracy_7;Levy Focused Church Obligations;Obligations religieuses - Levée modérée;Kleruspflichten: Truppenfokus;;Obligaciones de la iglesia centradas en las levas;;;;;;;;;x
tax_levy_law_theocracy_7_desc;This law governs how much tax and levies the church in the realm is obliged to contribute. The priesthood tends to favor supplying their liege with a mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux religieux du royaume sont obligés de s'acquitter. Ils ont tendance à favoriser un mélange de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Kirche zu liefern hat. Die Priester ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la iglesia del reino. El clero tiende a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_theocracy_8;Heavily Levy Focused Church Obligations;Obligations religieuses - Forte levée;Kleruspflichten: deutlicher Truppenfokus;;Obligaciones de la iglesia profundamente centradas en las levas;;;;;;;;;x
tax_levy_law_theocracy_8_desc;This law governs how much tax and levies the church in the realm is obliged to contribute. The priesthood tends to favor supplying their liege with a mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux religieux du royaume sont obligés de s'acquitter. Ils ont tendance à favoriser un mélange de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Kirche zu liefern hat. Die Priester ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas está obligada a contribuir la iglesia del reino. El clero tiende a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_theocracy_desc;Church Obligation Laws;Lois d'obligations religieuses;Kleruspflichten;;Leyes de obligaciones de la iglesia;;;;;;;;;x
tax_levy_law_tribal;Tribal;Tribu;Stammesregierung;;Tribal;;;;;;;;;x
tax_levy_law_tribal_0;Heavily Tax Focused Tribal Obligations;Obligations tribales - Impôt lourd;Stammespflichten: deutlicher Steuerfokus;;Obligaciones tribales profundamente centradas en los impuestos;;;;;;;;;x
tax_levy_law_tribal_0_desc;This law governs how much tax and levies the tribes in the realm is obliged to contribute. The tribal chiefs tend to favor supplying their liege with a balanced mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux tribaux du royaume sont obligés de s'acquitter. Les chefs tribaux ont tendance à favoriser un mélange équilibré de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Stämme zu liefern haben. Die Häuptlinge ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas están obligadas a contribuir las tribus del reino. Los jefes tribales tienden a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_tribal_1;Tax Focused Tribal Obligations;Obligations tribales - Impôt modéré;Stammespflichten: Steuerfokus;;Obligaciones tribales centradas en los impuestos;;;;;;;;;x
tax_levy_law_tribal_1_desc;This law governs how much tax and levies the tribes in the realm is obliged to contribute. The tribal chiefs tend to favor supplying their liege with a balanced mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux tribaux du royaume sont obligés de s'acquitter. Les chefs tribaux ont tendance à favoriser un mélange équilibré de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Stämme zu liefern haben. Die Häuptlinge ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas están obligadas a contribuir las tribus del reino. Los jefes tribales tienden a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_tribal_2;Slightly Tax Focused Tribal Obligations;Obligations tribales - Léger impôt;Stammespflichten: leichter Steuerfokus;;Obligaciones tribales ligeramente centradas en los impuestos;;;;;;;;;x
tax_levy_law_tribal_2_desc;This law governs how much tax and levies the tribes in the realm is obliged to contribute. The tribal chiefs tend to favor supplying their liege with a balanced mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux tribaux du royaume sont obligés de s'acquitter. Les chefs tribaux ont tendance à favoriser un mélange équilibré de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Stämme zu liefern haben. Die Häuptlinge ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas están obligadas a contribuir las tribus del reino. Los jefes tribales tienden a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_tribal_3;Tax Shifted Tribal Obligations;Obligations tribales - Très léger impôt;Stammespflichten: minimaler Steuerfokus;; Obligaciones tribales favorables a los impuestos;;;;;;;;;x
tax_levy_law_tribal_3_desc;This law governs how much tax and levies the tribes in the realm is obliged to contribute. The tribal chiefs tend to favor supplying their liege with a balanced mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux tribaux du royaume sont obligés de s'acquitter. Les chefs tribaux ont tendance à favoriser un mélange équilibré de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Stämme zu liefern haben. Die Häuptlinge ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas están obligadas a contribuir las tribus del reino. Los jefes tribales tienden a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_tribal_4;Balanced Tribal Obligations;Obligations tribales - Équilibre;Stammespflichten: ausgeglichen;;Obligaciones tribales equilibradas;;;;;;;;;x
tax_levy_law_tribal_4_desc;This law governs how much tax and levies the tribes in the realm is obliged to contribute. The tribal chiefs tend to favor supplying their liege with a balanced mix of taxes and troops;Cette loi détermine de combien d'impôts et de levées de troupes les vassaux tribaux du royaume sont obligés de s'acquitter. Les chefs tribaux ont tendance à favoriser un mélange équilibré de levée de troupes et de paiement d'impôts pour leur seigneur lige.;Das Gesetz reguliert, wie viele Steuern und Truppen die Stämme zu liefern haben. Die Häuptlinge ziehen es vor, dem Lehnsherrn Geld und Truppen in einem ausgewogenen Verhältnis zu liefern.;;Esta ley determina con cuántos impuestos y levas están obligadas a contribuir las tribus del reino. Los jefes tribales tienden a favorecer el suministro a su señor de una mezcla de impuestos y tropas.;;;;;;;;;x
tax_levy_law_tribal_5;Levy Shifted Tribal Obligations;Obligations tribales - Très légère levée;Stammespflichten: minimaler Truppenfokus;; Obligaciones tribales favorables a las levas;;;;;;;;;x
