GOD_NEPTUNE;Neptune;Neptune;Neptun;;Neptuno;;;;;;;;;x
GOD_NEPTUNE_2;Neptune;Neptune;Neptun;;Neptuno;;;;;;;;;x
GOD_ODIN;Odin;Odin;Odin;;Odín;;;;;;;;;x
GOD_ODIN_2;Odin;Odin;Odin;;Odín;;;;;;;;;x
GOD_OHRMAZD;Ohrmazd;Ohrmazd;Ohrmazd;;Ohrmazd;;;;;;;;;x
GOD_OMOL;Omöl;Omöl;Omöl;;Omol;;;;;;;;;x
GOD_PARN;Parn;Parn;Parn;;Parn;;;;;;;;;x
GOD_PERKELE;Perkele;Perkele;Perkele;;Perkele;;;;;;;;;x
GOD_PERKUNAS;Perkunas;Perkunas;Perkunas;;Perkunas;;;;;;;;;x
GOD_PERUN;Perun;Péroun;Perun;;Perún;;;;;;;;;x
GOD_PERUN_2;Perun;Péroun;Perun;;Perún;;;;;;;;;x
GOD_POSEIDON;Poseidon;Poséidon;Poseidon;;Poseidón;;;;;;;;;x
GOD_POSEIDON_2;Poseidon;Poséidon;Poseidon;;Poseidón;;;;;;;;;x
GOD_QUETZALCOATL;Quetzalcoatl;Quetzalcoatl;Quetzalcoatl;;Quetzalcoatl;;;;;;;;;x
GOD_QUETZALCOATL_2;Quetzalcoatl;Quetzalcoatl;Quetzalcoatl;;Quetzalcóatl;;;;;;;;;x
GOD_RADEGAST;Radegast;Radegast;Radegast;;Radegast;;;;;;;;;x
GOD_RISHABH;Rishabh;Rishabhanatha;Rishabh;;Rishabha;;;;;;;;;x
GOD_SAMBHAVANATH;Sambhavanath;Sambhavanath;Sambhavanath;;Sambhavanath;;;;;;;;;x
GOD_SANGPO_BUMTRI;Sangpo Bumtri;Sangpo Bumtri;Sangpo Bumtri;;Sangpo Bumtri;;;;;;;;;x
GOD_SANGPO_BUMTRI_2;Sangpo Bumtri;Sangpo Bumtri;Sangpo Bumtri;;Sangpo Bumtri;;;;;;;;;x
GOD_SHAYTAN;Shaytan;Shaytan;Shaytan;;Shaytan;;;;;;;;;x
GOD_SHENLA_OKAR;Shenlha Ökar;Shenlha Ökar;Shenlha Ökar;;Shenlha Ökar;;;;;;;;;x
GOD_SHERAB_CHAMMA;Sherab Chamma;Shérab Chamma;Sherab Chamma;;Sherab Chamma;;;;;;;;;x
GOD_SHINJE;Shinje;Shinje;Shinje;;Shinje;;;;;;;;;x
GOD_SHIVA;Shiva;Shiva;Schiva;;Shiva;;;;;;;;;x
GOD_SIF;Sif;Sif;Sif;;Sif;;;;;;;;;x
GOD_SKADI;Skadi;Skadi;Skadi;;Skadi;;;;;;;;;x
GOD_SVAROG;Svarog;Svarog;Svarog;;Svarog;;;;;;;;;x
GOD_TAARA;Taara;Taara;Taara;;Taara;;;;;;;;;x
GOD_TAPIO;Tapio;Tapio;Tapio;;Tapio;;;;;;;;;x
GOD_TAWUSE_MELEK;Tawuse Melek;Malek Taous;Tawuse Melek;;Tawûsê Melek;;;;;;;;;x
GOD_TENGRI;Tengri;Tengri;Tengri;;Tengri;;;;;;;;;x
GOD_TENGRI_2;Tengri;Tengri;Tengri;;Tengri;;;;;;;;;x
GOD_TEZCATLIPOCA;Tezcatlipoca;Tezcatlipoca;Tezcatlipoca;;Tezcatlipoca;;;;;;;;;x
GOD_THE_ALLFATHER;the Allfather;le Père de tout;den Allvater;;El Todopoderoso;;;;;;;;;x
GOD_THE_ALLFATHER_2;the Allfather;Père de tout;Allvater;;el Padre de todos;;;;;;;;;x
GOD_THE_ALLMOTHER;the Allmother;Toute-Puissante;Allmuter;;Madre de todos;;;;;;;;;x
GOD_THE_ANCESTORS;the Ancestors;les Ancêtres;die Ahnen;;Los Ancestros;;;;;;;;;x
GOD_THE_ARHAT;the Arhat;l'Arhat;Arhat;;el Arhat;;;;;;;;;x
GOD_THE_BLESSED_VIRGIN;the Blessed Virgin;la Vierge Marie;der gesegneten Jungfrau;;La Santa Virgen;;;;;;;;;x
GOD_THE_BUDDHA;the Buddha;le Bouddha;Buddha;;el Buda;;;;;;;;;x
GOD_THE_CREATOR;the Creator;Créateur;der Schöpfer;;el Creador;;;;;;;;;x
GOD_THE_GIVER_OF_JUSTICE;the Giver of Justice;le Justicier;den Geber der Gerechtigkeit;;el que Imparte Justicia;;;;;;;;;x
GOD_THE_GREAT_BEAR;the Great Bear;le Grand Ours;den Großen Bären;;el Gran Oso;;;;;;;;;x
GOD_THE_GREATEST;the Greatest;le Très Grand;den Größten;;El Altísimo;;;;;;;;;x
GOD_THE_LORD;the Lord;le Seigneur;Der Herr;;El Señor;;;;;;;;;x
GOD_THE_MOTHER;the Mother;Mère;Mutter;;la Madre;;;;;;;;;x
GOD_THE_PEACOCK_ANGEL;The Peacock Angel;l'Ange-Paon;den Pfauen-Engel;;El Ángel Pavo Real;;;;;;;;;x
GOD_THE_PERFECTED_ONES;the Perfected Ones;les Parfaits;die Vollendeten;;los Perfeccionados;;;;;;;;;x
GOD_THE_SPIRITS;the Spirits;les Esprits;die Geister;;Los Espíritus;;;;;;;;;x
GOD_THE_SUN;the Sun;le Soleil;die Sonne;;el Sol;;;;;;;;;x
GOD_THE_SUPREME;the Supreme;le Suprême;den Mächtigen;;el Supremo;;;;;;;;;x
GOD_THE_THUNDERER;the Thunderer;le Tonnant;den Donnerer;;Dios del Trueno;;;;;;;;;x
GOD_THE_TIRTHANKARAS;the Tirthanankaras;Tîrthankaras;die Tirthanankaras;;los Tirthankaras;;;;;;;;;x
GOD_THOR;Thor;Thor;Thor;;Thor;;;;;;;;;x
GOD_TLALOC;Tlaloc;Tlaloc;Tlaloc;;Tlaloc;;;;;;;;;x
GOD_TONACACIHUATL;Tonacacihuatl;Tonacacihuatl;Tonacacihuatl;;Tonacacíhuatl;;;;;;;;;x
GOD_TRIGLAV;Triglav;Triglav;Triglav;;Triglav;;;;;;;;;x
GOD_TUNG-AK;Tung-ak;Tung-ak;Tung-ak;;Tung-ak;;;;;;;;;x
GOD_TYR;Tyr;Týr;Tyr;;Tyr;;;;;;;;;x
GOD_UKKO;Ukko;Ukko;Ukko;;Ukko;;;;;;;;;x
GOD_UKKO_2;Ukko;Ukko;Ukko;;Ukko;;;;;;;;;x
GOD_UMAY;Umay;Umay;Umay;;Umay;;;;;;;;;x
GOD_UMAY_2;Umay;Umay;Umay;;Umay;;;;;;;;;x
GOD_VENUS;Venus;Venus;Venus;;Venus;;;;;;;;;x
GOD_VESTA;Vesta;Vesta;Vesta;;Vesta;;;;;;;;;x
GOD_VULCAN;Vulcan;Vulcain;Vulkan;;Vulcano;;;;;;;;;x
GOD_WESHPARKAR;Weshparkar;Weshparkar;Weshparkar;;Weshparkar;;;;;;;;;x
GOD_WISHAGHN;Wishaghn;Wishaghn;Wishaghn;;Wishaghn;;;;;;;;;x
GOD_XIPE_TOTEC;Xipe-Totec;Xipe Totec;Xipe-Totec;;Xipe-Totec;;;;;;;;;x
GOD_YANSHIH_TIENTSUN;Yuanshi Tianzun the celeste Venerable of the Primordial Beginning;Yuanshi Tianzun;Yuanshi Tianzun, der Himmelsehrwürdige des Uranfangs;;Yuanshi Tianzun, venerable celeste del Principio primordial;;;;;;;;;x
GOD_YESHE_WALMO;Yeshe Walmo;Yeshe Walmo;Yeshe Walmo;;Yeshe Walmo;;;;;;;;;x
GOD_ZARVANA;Zarvana;Zarvana;Zarvana;;Zarvana;;;;;;;;;x
GOD_ZHANG_ZHUNG_MERI;Zhang Zhung Meri;Zhang Zhung Meri;Zhang Zhung Meri;;Zhang Zhung Meri;;;;;;;;;x
GOD_ZUN;Zun;Zun;Zun;;Zun;;;;;;;;;x
GOD_ZURVAN;Zurvan;Zurvan;Zurvan;;Zurvan;;;;;;;;;x
PROPHET_MANI;Mani;Mani;Mani;;Mani;;;;;;;;;x
PROPHET_MAZDAK;Mazdak;Mazdak;Mazdak;;Mazdak;;;;;;;;;x
PROPHET_ZOROASTER;Zoroaster;Zoroastre;Zoroaster;;Zoroastro;;;;;;;;;x
THE_ANCESTORS;The Ancestors;les Ancêtres;Die Vorfahren;;Los antepasados;;;;;;;;;x
THE_PANTOKRATOR;the Pantokrator;le Pantocrator;der Pantokrator;;el Pantocrátor;;;;;;;;;x
THE_THREE_PURITIES;The Three Purities;les trois Puretés;Die Drei Reinen;;Las tres purezas;;;;;;;;;x

# Evil god names
IBLIS;Iblis;Iblis;Iblis;;Iblis;;;;;;;;;x
SHAYTAN;Shaytan;Shaytan;Shaytan;;Shaitán;;;;;;;;;x
THE_DEVIL;the Devil;le Diable;der Teufel;;el Demonio;;;;;;;;;x
THE_DARK_SPIRITS;the Dark Spirits;les Esprits Ténèbreux;die dunklen Geister;;los Espíritus Oscuros;;;;;;;;;x
SATAN;Satan;Satan;Satan;;Satanás;;;;;;;;;x
AHRIMAN;Ahriman;Ahriman;Ahriman;;Arimán;;;;;;;;;x
ANGRA_MAINYU;Angra Mainyu;Angra Mainyu;Angra Mainyu;;Angra Mainyu;;;;;;;;;x
THE_DEMIURGE;the Demiurge;le Démiurge;der Demiurg;;el Demiurgo;;;;;;;;;x
LUCIFER;Lucifer;Lucifer;Luzifer;;Lucifer;;;;;;;;;x
THE_VINAYAKAS;the Vinyakas;les Vinâyakas;Die Vinyakas;;los Vinayakas;;;;;;;;;x
MARA;Mara;Mara;Mara;;Mara;;;;;;;;;x
THE_PUNISHERS;the Punishers;les Punisseurs;Die Bestrafer;;los Castigadores;;;;;;;;;x
KING_YAN;King Yan;Roi Yan;König Yan;;King Yan;;;;;;;;;x
YANLUO;Yanluo;Yanluo;Yanluo;;Yanluo;;;;;;;;;x
JORMUNGANDR;Jörmungandr;Jörmungandr;Jörmungandr;;Jörmungander;;;;;;;;;x
LOKI;Loki;Loki;Loki;;Loki;;;;;;;;;x
HEL;Hel;Hel;Hel;;Hela;;;;;;;;;x
FENRIR;Fenrir;Fenrir;Fenriswolf;;Fenrir;;;;;;;;;x
KOMUR_HAN;Komur Han;Komur Han;Komur Han;;Komur Han;;;;;;;;;x
ERLIK;Erlik;Erlik;Erlik;;Erlik;;;;;;;;;x
VELNIAS;Velnias;Velnias;Velnias;;Velnias;;;;;;;;;x
TUONETAR;Tuonetar;Tuonetar;Tuonetar;;Tuonetar;;;;;;;;;x
TUONI;Tuoni;Tuoni;Tuoni;;Tuoni;;;;;;;;;x
TLAZOLTEOTL;Tlazolteotl;Tlazolteotl;Tlazolteotl;;Tlazoltéotl;;;;;;;;;x
XOLOTL;Xolotl;Xolotl;Xolotl;;Xólotl;;;;;;;;;x
GOD_MICTLANTECUHTLI;Mictlantecuhtli;Mictlantecuhtli;Mictlantecuhtli;;Mictlantecuhtli;;;;;;;;;x
CHERNOBOG;Chernobog;Chernobog;Chernobog;;Chernabog;;;;;;;;;x
THE_DARKNESS;the Darkness;les Ténèbres;Die Dunkelheit;;la Oscuridad;;;;;;;;;x
GOD_BACCHUS;Bacchus;Bacchus;Bacchus;;Baco;;;;;;;;;x
GOD_MERCURY;Mercury;Mercure;Merkur;;Mercurio;;;;;;;;;x
GOD_PLUTO;Pluto;Pluton;Pluto;;Plutón;;;;;;;;;x
GOD_SATURN;Saturn;Saturne;Saturn;;Saturno;;;;;;;;;x
GOD_TYPHON;Typhon;Typhon;Typhon;;Tifón;;;;;;;;;x
GOD_THE_EVIL_ONES;The Evil Ones;les Maléfiques;die Bösen;;Los malignos;;;;;;;;;x

# Great Holy War names
CRUSADE;Crusade;Croisade;Kreuzzug;;Cruzada;;;;;;;;;x
GREAT_HOLY_WAR;Great Holy War;Grande guerre sainte;Großer Heiliger Krieg;;Gran Guerra Sagrada;;;;;;;;;x
JIHAD;Jihad;Guerre djihadique;Dschihad;;Jihad;;;;;;;;;x

# Priest titles
RABBI;rabbi;rabbin;Rabbiner;;rabino;;;;;;;;;x
IMAM_PRIEST;imam;imam;Imam;;imán;;;;;;;;;x
SHEIKH_PRIEST;sheikh;cheik;Scheich;;jeque;;;;;;;;;x
MULLAH;mullah;mollah;Mullah;;mulá;;;;;;;;;x
HERBAD;herbad;ervad;Herbad;;herbad;;;;;;;;;x
DIDASKOLOS;Didaskalos;didaskalos;Didaskalos;;Didaskalos;;;;;;;;;x
VAYNPAT;Vaynpat;vaynpat;Vaynpat;;Vaynpat;;;;;;;;;x
PRIEST;priest;prêtre;Priester;;sacerdote;;;;;;;;;x
BHIKKHU;bhikkhu;bhikkhu;Bhikkhu;;bhikkhu;;;;;;;;;x
NIRGRANTHA;nirgrantha;nirgrantha;Nirgrantha;;nirgrantha;;;;;;;;;x
DAOSHI;Daoshi;daoshi;Daoshi;;Daoshi;;;;;;;;;x
GODI;godi;godi;Godi;;godi;;;;;;;;;x
SHAMAN;shaman;chamane;Schamane;;chamán;;;;;;;;;x
VOLHV;volhv;volkhve;Volhv;;volhv;;;;;;;;;x
GOD_VELES;Veles;Vélès;Veles;;Veles;;;;;;;;;x
AUGUR;augur;augure;Augur;;augur;;;;;;;;;x
LAMA;Lama;lama;Lama;;Lama;;;;;;;;;x
PUJARI;Pujari;pujari;Pujari;;Pujari;;;;;;;;;x

# Scriptures
THE_BOOK_OF_ILLUMINATION;The Book of Illumination;Livre de l'Illumination;Das Buch der Erleuchtung;;El Libro de la Iluminación;;;;;;;;;x
THE_EPISTLES_OF_WISDOM;The Epistles of Wisdom;Épîtres de la Sagesse;Die Episteln der Weisheit;;Las Epístolas de la Sabiduría;;;;;;;;;x
THE_TANAKH;The Tanakh;Le Tanakh;Der Tanakh;;El Tanaj;;;;;;;;;x
THE_TORAH;The Torah;Torah;Die Torah;;La Torá;;;;;;;;;x
THE_BIBLE;The Bible;Bible;Die Bibel;;La Biblia;;;;;;;;;x
THE_GATHAS;The Gathas;Gathas;Die Gathas;;Las Gathas;;;;;;;;;x
THE_KORAN;The Koran;Coran;Der Koran;;El Corán;;;;;;;;;x
THE_LEGENDS;The Legends;Légendes;Die Legenden;;Las Leyendas;;;;;;;;;x
THE_SAGAS;The Sagas;Sagas;Die Sagen;;Las Sagas;;;;;;;;;x
THE_GREAT_SECRET;The Great Secret;Grand Secret;Das Große Geheimnis;;El Gran Secreto;;;;;;;;;x
THE_EVANGELION;The Evangelion;Évangile de Mani;Die Evangelien;;El Evangelion;;;;;;;;;x
THE_MAHABHARATA;The Mahabharata;Mahabharata;Das Mahabharata;;el Mahabharata;;;;;;;;;x
THE_BUDDHACAVANA;The Buddhavacana;Buddhavacana;Das Buddhavacana;;La Buddhavacana;;;;;;;;;x
THE_ANGAS_SUTRAS;The Angas Sutras;Sutras Angas;Die Angas-Sutras;;Los Sutras de los Angas;;;;;;;;;x
TAO_TE_CHING;Tao Te Ching;Dao de jing;Tao Te Ching;;Dào Dé Jing;;;;;;;;;x
MDODUS;Mdo 'dus;Dodus;Mdo 'dus;;Mdo 'dus;;;;;;;;;x
THE_ASCETICUS;The Asceticus;Ascètes;Der Asceticus;;Los Ascetas;;;;;;;;;x

# Piety names
PIETY_TE;Te;Te;Te;;Te;;;;;;;;;x

PLUTO;Pluto;Pluton;Pluto;;Plutón;;;;;;;;;x

# Unused
bektashi;Bektashi;bektachi;Bektaschisch;;Bektashi;;;;;;;;;x
bektashi_DESC;Bektashism is a Sufi mystic order whose central tenet is the Wahdat-ul-Wujood - the single unified entity Allah-Muhammed-Ali. In the game it is regarded as a heresy.;Le bektachisme est un ordre mystique soufi dont la principale doctrine est le Wahdat al-Wujood - la seule entité unifiée d'Allah et de Muhammed-Ali. Dans le jeu il est considéré comme une hérésie.;Die Bektaschi-Tariqa ist ein mystischer Sufi Orden, deren Hauptdoktrin ist der Wahdat-ul-Wujood - die Einheit von Allah-Muhammed-Ali. Im Spiel wird sie als eine Ketzerei betrachtet. ;;El Bektashismo es una orden mística sufí cuyo eje central es el Wahdat-ul-Wujood - la entidad unificada Alá-Mahoma-Alí. En el juego se les representa como una herejía.;;;;;;;;;x
indian;Indian;indienne;Indisch;;Indio;;;;;;;;;x
