#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

#text1.csv

TROOP_RAISED_DAYS_TRIGGER;Troops raised $COMPARISON$ $VALUE|Y$ days;Nombre de jours de la levée de troupes $COMPARISON$ $VALUE|Y$;Truppen $COMPARISON$ $VALUE|Y$ Tage ausgehoben;;Tropas reclutadas $COMPARISON$ $VALUE|Y$ días;;;;;;;;;x
TROOP_TRIGGER;Flank has $COMPARISON$ §Y$VALUE$%§! $TROOP|Y$;Proportion de $TROOP|Y$ $COMPARISON$ §Y$VALUE$%§! dans le flan;Flanke hat $COMPARISON$ §Y$VALUE$%§! $TROOP|Y$;;Flanco tiene $COMPARISON$ §Y$VALUE$%§! $TROOP|Y$;;;;;;;;;x
UNITS_INPROVINCE_TRIGGER;Units in $PROVINCE|Y$ is $COMPARISON$ $VALUE|Y$;Le nombre d'unités en $PROVINCE|Y$ est $COMPARISON$ $VALUE|Y$;$COMPARISON|U$ $VALUE|Y$ Einheiten in $PROVINCE|Y$;;Unidades en $PROVINCE|Y$ es $COMPARISON$ $VALUE|Y$;;;;;;;;;x
VARIABLE_TRIGGER;$VAR|Y$ is $COMPARISON$ $VALUE|Y$;$VAR|Y$ est $COMPARISON$ $VALUE|Y$;$VAR|Y$ ist $COMPARISON$ $VALUE|Y$;;$VAR|Y$ es $COMPARISON$ $VALUE|Y$;;;;;;;;;x
WAR_PARTICIPATION_TRIGGER;$WHO|Y$ has a war participation $COMPARISON$ §Y$VALUE$%§!;$WHO|Y$ a une participation à l'effort de guerre $COMPARISON$ $VALUE|%0Y$;$WHO|Y$ hat eine Kriegsteilnahme von $COMPARISON$ $VALUE|%0Y$;;$WHO|Y$ tiene una participación en guerra de $COMPARISON$ $VALUE|%0Y$;;;;;;;;;x
WARSCORE_TRIGGER;Warscore is $COMPARISON$ §Y$VALUE$%§!;Le score de guerre est $COMPARISON$ §Y$VALUE$%§!;Kriegsstand ist $COMPARISON$ §Y$VALUE$%§!;;Marcador es $COMPARISON$ §Y$VALUE$%§!;;;;;;;;;x
WEALTH_TRIGGER;Has Personal Wealth $COMPARISON$ $VALUE|Y$¤;Richesse personnelle $COMPARISON$ $VALUE|Y$¤;Persönlicher Reichtum ist $COMPARISON$ $VALUE|Y$¤;;Tiene riqueza personal de $COMPARISON$ $VALUE|Y$¤;;;;;;;;;x
YEAR_OF_BIRTH_TRIGGER;Year of birth is $COMPARISON$ $VALUE|Y$;Année de naissance $COMPARISON$ $VALUE|Y$;Jahr der Geburt ist $COMPARISON$ $VALUE|Y$;;Año de nacimiento es $COMPARISON$ $VALUE|Y$;;;;;;;;;x
YEAR_TRIGGER;The year is $COMPARISON$ $VALUE|Y$;L'année est $COMPARISON$ $VALUE|Y$;Das Jahr ist $COMPARISON$ $VALUE|Y$;;Año es $COMPARISON$ $VALUE|Y$;;;;;;;;;x
YEARLY_INCOME_TRIGGER;Yearly income is $COMPARISON$ $VALUE|Y$;Revenu annuel $COMPARISON$ $VALUE|Y$;Jährliches Einkommen ist $COMPARISON$ $VALUE|Y$;;Ingresos anuales es $COMPARISON$ $VALUE|Y$;;;;;;;;;x
YEARS_PLAYED_TRIGGER;The game has lasted $COMPARISON$ $VALUE|Y$ years;Nombre d'années de la partie $COMPARISON$ $VALUE|Y$;Das Spiel dauerte $COMPARISON$ $VALUE|Y$ Jahre an;;La partida ha durado $COMPARISON$ $VALUE|Y$ años;;;;;;;;;x
WONDER_STAGE_AGE_TRIGGER;The current stage is $COMPARISON$ $VALUE|Y$ years old;L'étape actuelle a $COMPARISON$ $VALUE|Y$ ans;Die momentane Bauphase ist $COMPARISON$ $VALUE|Y$ Jahre alt;;La fase actual tiene $COMPARISON$ $VALUE|Y$ años;;;;;;;;;x
FREE_COURT_SLOTS_TRIGGER;Has $COMPARISON$ $VALUE|Y$ Free Court Slots;Places disponibles à la Cour $COMPARISON$ $VALUE|Y$;Hat $COMPARISON$ $VALUE|Y$ Freie Plätze am Hof;;Casillas libres de corte $COMPARISON$ $VALUE|Y$;;;;;;;;;x
NUM_OF_COURTIERS_TRIGGER;Has $COMPARISON$ $VALUE|Y$ Courtiers;Nombre de courtisans $COMPARISON$ $VALUE|Y$;Hat $COMPARISON$ $VALUE|Y$ Höflingen;;Número de cortesanos $COMPARISON$ $VALUE|Y$;;;;;;;;;x
WONDER_AGE_TRIGGER;§Y[This.GetName]§! is $COMPARISON$ $VALUE|Y$ years old;§Y[This.GetName]§! a $COMPARISON$ $VALUE|Y$ ans;§Y[This.GetName]§! ist $COMPARISON$ $VALUE|Y$ Jahre alt;;§Y[This.GetName]§! tiene $COMPARISON$ $VALUE|Y$ años;;;;;;;;;x
WONDER_NUM_IN_PROVINCE;§Y[This.GetName]§! has $COMPARISON$ $VALUE|Y$ great works;§Y[This.GetName]§! a $COMPARISON$ $VALUE|Y$ grands ouvrages;§Y[This.GetName]§! hat $COMPARISON$ $VALUE|Y$ Große Bauwerke;;§Y[This.GetName]§! tiene $COMPARISON$ $VALUE|Y$ grandes obras;;;;;;;;;x
WONDER_NUM_OF_CHARACTER;§Y[This.GetFirstName]§! has $COMPARISON$ $VALUE|Y$ great works;§Y[This.GetFirstName]§! a $COMPARISON$ $VALUE|Y$ grands ouvrages;§Y[This.GetFirstName]§! hat $COMPARISON$ $VALUE|Y$ Große Bauwerke errichtet;;§Y[This.GetFirstName]§! tiene $COMPARISON$ $VALUE|Y$ grandes obras;;;;;;;;;x
WONDER_STAGE_TRIGGER;Current stage is $COMPARISON$ $VALUE|Y$;L'étape actuelle est $COMPARISON$ $VALUE|Y$;Momentane Bauphase ist $COMPARISON$ $VALUE|Y$;;Fase actual es $COMPARISON$ $VALUE|Y$;;;;;;;;;x
WONDER_UPGRADE_AGE_TRIGGER;Feature is $COMPARISON$ $VALUE|Y$ years old;La caractéristique a $COMPARISON$ $VALUE|Y$ ans;Verbesserung ist $COMPARISON$ $VALUE|Y$ Jahre alt;;Elemento tiene $COMPARISON$ $VALUE|Y$ años;;;;;;;;;x
WONDER_UPGRADE_NUM_IN_PROVINCE;§Y[This.GetName]§! has $COMPARISON$ $VALUE|Y$ great work features;§Y[This.GetName]§! a $COMPARISON$ $VALUE|Y$ caractéristique de grand ouvrage;§Y[This.GetName]§! hat $COMPARISON$ $VALUE|Y$ Verbesserungen;;§Y[This.GetFirstName]§! tiene $COMPARISON$ $VALUE|Y$ elementos de grandes obras;;;;;;;;;x
WONDER_UPGRADE_NUM_IN_WONDER;§Y[This.GetName]§! has $COMPARISON$ $VALUE|Y$ features;§Y[This.GetName]§! a $COMPARISON$ $VALUE|Y$ caractéristiques;§Y[This.GetName]§! hat $COMPARISON$ $VALUE|Y$ Verbesserungen;;§Y[This.GetName]§! tiene $COMPARISON$ $VALUE|Y$ elementos;;;;;;;;;x
WONDER_UPGRADE_NUM_OF_CHARACTER;§Y[This.GetFirstName]§! has $COMPARISON$ $VALUE|Y$ great work features;§Y[This.GetFirstName]§! a $COMPARISON$ $VALUE|Y$ caractéristique de grand ouvrage;§Y[This.GetFirstName]§! hat $COMPARISON$ $VALUE|Y$ Verbesserungen für Große Bauwerke errichtet;;§Y[This.GetFirstName]§! tiene $COMPARISON$ $VALUE|Y$ elementos de grandes obras;;;;;;;;;x

# No longer used
HAS_MORE_CLAIMS_THAN;Has more claims than ;A plus de revendications que ;Hat mehr Ansprüche als ;;Tiene más reclamaciones de;;;;;;;;;x
HAS_LESS_CLAIMS_THAN;Has less claims than ;A moins de revendications que ;Hat weniger Ansprüche als ;;Tiene menos reclamaciones de;;;;;;;;;x

HAS_MORE_FRIENDS_THAN;Number of friends at least ;A plus d'amis que ;Hat mehr Freunde als ;;Tiene más amigos que ;Ha più amici di ;;;;;;;;x
HAS_LESS_FRIENDS_THAN;Has fewer friends than ;A moins d'amis que ;Hat weniger Freunde als ;;Tiene menos amigos que ;Ha meno amici di ;;;;;;;;x

HAS_MORE_RIVALS_THAN;Number of Rivals at least ;A plus de rivaux que ;Hat mehr Rivalen als ;;Tiene más rivales que ;Ha più rivali di ;;;;;;;;x
HAS_LESS_RIVALS_THAN;Has fewer Rivals than ;A moins de rivaux que ;Hat weniger Rivalen als ;;Tiene menos rivales que ;Ha meno rivali di ;;;;;;;;x

HAS_MORE_TRAITS_THAN;Has more Traits than ;A plus de traits que ;Hat mehr Eigenschaften als ;;Tiene más rasgos que ;Ha più tratti di ;;;;;;;;x
HAS_LESS_TRAITS_THAN;Has fewer Traits than ;A moins de traits que ;Hat weniger Eigenschaften als ;;Tiene menos rasgos que ;Ha meno tratti di ;;;;;;;;x

HAVE_ATLEAST_BUILDINGS;At least §Y$VAL$§! buildings in §Y$WHERE$§!\n;Au moins §Y$VAL$§! bâtiments à §Y$WHERE$§!\n;Mindestens §Y$VAL$§! Gebäude in §Y$WHERE$§!\n;§Y$VAL$§! edificios como mínimo en §Y$WHERE$§!\n;;;;;;;;x
HAVE_LESS_BUILDINGS_THAN;Less than §Y$VAL$§! buildings in §Y$WHERE$§!\n;Moins de §Y$VAL$§! bâtiments à §Y$WHERE$§!\n;Weniger als §Y$VAL$§! Gebäude in §Y$WHERE$§!\n;;Menos de §Y$VAL$§! edificios en §Y$WHERE$§!\n;;;;;;;;x

HAVE_MORE_UNITS_IN_THAN;Have more units in $PROVINCE|Y$ than ;A plus d'unités en $PROVINCE|Y$ que ;Hat mehr Einheiten in $PROVINCE|Y$ als ;;Tiene más unidades en $PROVINCE$ que ;Ha più unità in: $PROVINCE$ di ;;;;;;;;x
HAVE_LESS_UNITS_IN_THAN;Have less units in $PROVINCE|Y$ than ;A moins d'unités en $PROVINCE|Y$ que ;Hat weniger Einheiten in $PROVINCE|Y$ als ;;Tiene menos unidades en $PROVINCE|Y$ que;Ha meno unità in: $PROVINCE|Y$ di ;;;;;;;;x

CLAIMS_AT_LEAST;At least §Y$NUM$§! claims on titles held by §Y$TARGET$§!;Au moins §Y$NUM$§! revendications de titres détenus par §Y$TARGET$§!;Mindestens §Y$NUM$§! Titelansprüche geführt von §Y$TARGET$§!;;Un mínimo de §Y$NUM$§! reclamaciones de títulos pertenecientes a §Y$TARGET$§!;;;;;;;;;x
CLAIMS_FEWER_THAN;Fewer than §Y$NUM$§! claims on titles held by §Y$TARGET$§!;Moins de §Y$NUM$§! revendications de titres détenus par §Y$TARGET$§!;Weniger als §Y$NUM$§! Titelansprüche geführt von §Y$TARGET$§!;;Menos de §Y$NUM$§! reclamaciones de títulos pertenecientes a §Y$TARGET$§!;;;;;;;;;x

DEMESNE_EFF_AT_LEAST;Demesne Efficiency at least ;Efficacité du domaine supérieure ou égale à ;Domäneneffizienz mindestens ;;La eficacia de la heredad es como mínimo de;;;;;;;;;x
DEMESNE_EFF_LESS_THAN;Demesne Efficiency less than ;Efficacité du domaine inférieure à ;Domäneneffizienz weniger als ;;La eficacia de la heredad es inferior a;;;;;;;;;x

DIFFICULTY_GREATER_THAN;Difficulty is greater than ;Difficulté supérieure à ;Schwierigkeit ist höher als ;;La dificultad es superior a ;La difficoltà è maggiore di ;;;;;;;;x
DIFFICULTY_LESS_THAN;Difficulty is lower than ;Difficulté inférieure à ;Schwierigkeit ist niedriger als ;;La dificultad es inferior a ;La difficoltà è minore di ;;;;;;;;x

EXTRA_LANDED_TITLES_AT_LEAST;At least §Y$NUM$§! extra landed titles;Au moins §Y$NUM$§! titres fonciers supplémentaires;Mindestens §Y$NUM$§! zusätzliche Landtitel;;Un mínimo de §Y$NUM$§! títulos hacendados adicionales;;;;;;;;;x
EXTRA_LANDED_TITLES_FEWER_THAN;Fewer than §Y$NUM$§! extra landed titles;Moins de §Y$NUM$§! titres fonciers supplémentaires;Weniger als §Y$NUM$§! zusätzliche Landtitel;;Menos de §Y$NUM$§! títulos hacendados adicionales;;;;;;;;;x

HAS_A_HIGHER_TECH_THAN;Has a higher tech than ;Dispose d'une technologie supérieure à ;Hat eine höhere Technologie als ;;La tecnología es superior a la de;;;;;;;;;x
HAS_NOT_A_HIGHER_TECH_THAN;Does NOT have higher tech than ;Ne dispose pas d'une technologie supérieure à ;Hat KEINE höhere Technologie als ;;La tecnología NO es superior a la de;;;;;;;;;x

HAS_RULED_FEWER_YEARS_THAN;Ruled fewer years than ;A régné moins de ;Regierte weniger Jahre als ;;Gobernó un número de años inferior a;;;;;;;;;x
HAS_RULED_YEARS_AT_LEAST;Ruled more years than ;A régné plus de ;Regierte mehr Jahre als ;;Gobernó un número de años superior a;;;;;;;;;x

HAD_CHAR_FLAG_AT_LEAST;Had flag '§Y$FLAG$§!' for at least §Y$DAYS$§! days;A conservé le sceau '§Y$FLAG$§!' pendant au moins §Y$DAYS$§! jours;Hat Flagge "§Y$FLAG$§!" mindestens §Y$DAYS$§! Tage;;Tuvo la bandera '§Y$FLAG$§!' un mínimo de §Y$DAYS$§! días;;;;;;;;;x
HAD_CHAR_FLAG_LESS_THAN;Had flag '§Y$FLAG$§!' for less than §Y$DAYS$§! days;A conservé le sceau '§Y$FLAG$§!' pendant moins de §Y$DAYS$§! jours;Hat Flagge "§Y$FLAG$§!" weniger als §Y$DAYS$§! Tage;;Tuvo la bandera '§Y$FLAG$§!' menos de §Y$DAYS$§! días;;;;;;;;;x

HAS_FEWER_CHILDREN_THAN;Has fewer children than ;A moins d'enfants que ;Hat weniger Kinder als;;Tiene menos hijos que ;Ha meno figli di ;;;;;;;;x
HAS_MORE_CHILDREN_THAN;Has more Children than ;A plus d'enfants que ;Hat mehr Kinder als;;Tiene más hijos que ;Ha più figli di ;;;;;;;;x

HAD_GLOBAL_FLAG_AT_LEAST;Had global flag '§Y$FLAG$§!' for at least §Y$DAYS$§! days;A conservé le sceau global '§Y$FLAG$§!' pendant au moins §Y$DAYS$§! jours;Hat globale Flagge "§Y$FLAG$§!" mindestens §Y$DAYS$§! Tage;;Tuvo la bandera global '§Y$FLAG$§!' un mínimo de §Y$DAYS$§! días;;;;;;;;;x
HAD_GLOBAL_FLAG_LESS_THAN;Had global flag '§Y$FLAG$§!' for less than §Y$DAYS$§! days;A conservé le sceau global '§Y$FLAG$§!' pendant moins de §Y$DAYS$§! jours;Hat globale Flagge "§Y$FLAG$§!" weniger als §Y$DAYS$§! Tage;;Tuvo la bandera global '§Y$FLAG$§!' menos de §Y$DAYS$§! días;;;;;;;;;x

HAD_PROVINCE_FLAG_AT_LEAST;Had flag '§Y$FLAG$§!' for at least §Y$DAYS$§! days;A conservé le sceau '§Y$FLAG$§!' pendant au moins §Y$DAYS$§! jours;Hat Flagge "§Y$FLAG$§!" mindestens §Y$DAYS$§! Tage;;Tuvo la bandera '§Y$FLAG$§!' un mínimo de §Y$DAYS$§! días;;;;;;;;;x
HAD_PROVINCE_FLAG_LESS_THAN;Had flag '§Y$FLAG$§!' for less than §Y$DAYS$§! days;A conservé le sceau '§Y$FLAG$§!' pendant moins de §Y$DAYS$§! jours;Hat Flagge "§Y$FLAG$§!" weniger als §Y$DAYS$§! Tage;;Tuvo la bandera '§Y$FLAG$§!' menos de §Y$DAYS$§! días;;;;;;;;;x

HAS_HIGHER_BASE_HEALTH_THAN;Base Health at least ;Santé de base supérieure ou égale à ;Basisgesundheit mindestens ;;Salud base mínima de;;;;;;;;;x
HAS_LOWER_BASE_HEALTH_THAN;Base Health lower than ;Santé de base inférieure à ;Basisgesundheit geringer als ;;Salud base inferior a;;;;;;;;;x

HAS_LOWER_DIPLOMACY_THAN;Diplomacy lower than ;Compétence en diplomatie inférieure à ;Diplomatie geringer als ;;Diplomacia inferior a;;;;;;;;;x
HAS_HIGHER_DIPLOMACY_THAN;Diplomacy at least ;Compétence en diplomatie supérieure ou égale à ;Diplomatie mindestens ;;Diplomacia mínima de;;;;;;;;;x

HAS_LOWER_FERTILITY_THAN;Has lower Fertility than ;A moins de fertilité que ;Hat niedrigere Fruchtbarkeit als ;;Tiene una fertilidad inferior a ;Ha fertilità minore di ;;;;;;;;x
HAS_HIGHER_FERTILITY_THAN;Has higher Fertility than ;A plus de fertilité que ;Hat höhere Fruchtbarkeit als ;;Tiene una fertilidad superior a ;Ha fertilità maggiore di ;;;;;;;;x

HAS_LOWER_HEALTH_THAN;Has lower Health than ;A moins de santé que ;Hat niedrigere Gesundheit als ;;Tiene una salud inferior a ;Ha salute minore di ;;;;;;;;x
HAS_HIGHER_HEALTH_THAN;Has higher Health than ;A plus de santé que ;Hat höhere Gesundheit als ;;Tiene una salud superior a ;Ha salute maggiore di ;;;;;;;;x

HAS_LOWER_INTRIGUE_THAN;Intrigue lower than ;Compétence en intrigue inférieure à ;Intrige geringer als ;;Intriga inferior a;;;;;;;;;x
HAS_HIGHER_INTRIGUE_THAN;Intrigue at least ;Compétence en intrigue supérieure ou égale à ;Intrige mindestens ;;Intriga mínima de;;;;;;;;;x

HAS_LOWER_LEARNING_THAN;Learning lower than ;Compétence en érudition inférieure à ;Bildung geringer als ;;Saber inferior a;;;;;;;;;x
HAS_HIGHER_LEARNING_THAN;Learning at least ;Compétence en érudition supérieure ou égale à ;Bildung mindestens ;;Saber mínimo de;;;;;;;;;x

HAS_LOWER_MARTIAL_THAN;Martial lower than ;Compétence martiale inférieure à ;Kriegskunst geringer als ;;Marcial inferior a;;;;;;;;;x
HAS_HIGHER_MARTIAL_THAN;Martial at least ;Compétence martiale supérieure ou égale à ;Kriegskunst mindestens ;;Marcial mínimo de;;;;;;;;;x

HAS_LOWER_PRESTIGE_THAN;Has Lower Prestige than ;A un prestige inférieur à ;Hat geringeres Prestige als ;;Tiene un Prestigio inferior a;;;;;;;;;x
HAS_HIGHER_PRESTIGE_THAN;Has Prestige of at least ;A un prestige supérieur ou égal à ;Prestige mindestens ;;Tiene un Prestigio mínimo de;;;;;;;;;x

HAS_LOWER_REALM_DIPLOMACY_THAN;State Diplomacy lower than ;Compétence d'État en diplomatie inférieure à ;Staatsdiplomatie geringer als ;;Diplomacia estatal inferior a;;;;;;;;;x
HAS_HIGHER_REALM_DIPLOMACY_THAN;State Diplomacy at least ;Compétence d'État en diplomatie supérieure ou égale à ;Staatsdiplomatie mindestens ;;Diplomacia estatal mínima de;;;;;;;;;x

HAS_LOWER_REALM_INTRIGUE_THAN;State Intrigue lower than ;Compétence d'État en intrigue inférieure à ;Staatsintrige geringer als ;;Intriga estatal inferior a;;;;;;;;;x
HAS_HIGHER_REALM_INTRIGUE_THAN;State Intrigue at least ;Compétence d'État en intrigue supérieure ou égale à ;Staatsintrige mindestens ;;Intriga estatal mínima de;;;;;;;;;x

HAS_LOWER_REALM_LEARNING_THAN;State Learning lower than ;Compétence d'État en érudition inférieure à ;Staatsbildung geringer als ;;Saber estatal inferior a;;;;;;;;;x
HAS_HIGHER_REALM_LEARNING_THAN;State Learning at least ;Compétence d'État en érudition supérieure ou égale à ;Staatsbildung mindestens ;;Saber estatal mínimo de;;;;;;;;;x

HAS_LOWER_REALM_MARTIAL_THAN;State Martial lower than ;Compétence martiale d'État inférieure à ;Staatskriegskunst geringer als ;;Marcial estatal inferior a;;;;;;;;;x
HAS_HIGHER_REALM_MARTIAL_THAN;State Martial at least ;Compétence martiale d'État supérieure ou égale à ;Staatskriegskunst mindestens ;;Marcial estatal mínimo de;;;;;;;;;x

HAS_LOWER_REALM_STEWARDSHIP_THAN;State Stewardship lower than ;Compétence d'État en intendance inférieure à ;Staatsverwaltung geringer als ;;Administración estatal inferior a;;;;;;;;;x
HAS_HIGHER_REALM_STEWARDSHIP_THAN;State Stewardship at least ;Compétence d'État en intendance inférieure ou égale à ;Staatsverwaltung mindestens ;;Administración estatal mínima de;;;;;;;;;x

HAS_LOWER_RELATIVE_POWER;Powerbase is less than §Y$VAL$%§! of liege\n;Le pouvoir est inférieur à §Y$VAL$%§! du seigneur lige\n;Machtbasis ist weniger als §Y$VAL$%§! des Lehnsherrn\n;El Poder base es inferior al §Y$VAL$%§! del feudo\n;;;;;;;;x
HAS_HIGHER_RELATIVE_POWER;Powerbase is at least §Y$VAL$%§! of liege\n;Le pouvoir est d'au moins §Y$VAL$%§! du seigneur lige\n;Machtbasis ist mindestens §Y$VAL$%§! des Lehnsherrn\n;El Poder base es como mínimo un §Y$VAL$%§! del feudo\n;;;;;;;;x

HAS_LOWER_STEWARDSHIP_THAN;Stewardship lower than ;Compétence en intendance inférieure à ;Verwaltung geringer als ;;Administración inferior a;;;;;;;;;x
HAS_HIGHER_STEWARDSHIP_THAN;Stewardship at least ;Compétence en intendance inférieure ou égale à ;Verwaltung mindestens ;;Administración mínima de;;;;;;;;;x

HAS_LOWER_WEALTH_THAN;Does NOT have Wealth of at least ;A moins de richesse que ;Hat geringeren Reichtum als ;;Tiene una riqueza inferior a ;Ha ricchezza minore di ;;;;;;;;x
HAS_HIGHER_WEALTH_THAN;Has Personal Wealth of at least ;A plus de richesse que ;Hat größeren Reichtum als ;;Tiene una riqueza superior a ;Ha ricchezza maggiore di ;;;;;;;;x

HAVE_LESS_VASSALS_THAN;Have less vassals than ;A moins de vassaux que ;Hat weniger Vasallen als ;;Tiene menos vasallos que ;Ha meno vassalli di ;;;;;;;;x
HAVE_MORE_VASSALS_THAN;Have more vassals than ;A plus de vassaux que ;Hat mehr Vasallen als ;;Tiene más vasallos que ;Ha più vassalli di ;;;;;;;;x

MONTHLY_INCOME_GREATER_THAN;Monthly income greater than ;Revenus mensuels supérieurs à ;Monatseinkommen über;;Ingresos mensuales superiores a ;Entrate mensili superiori a ;;;;;;;;x
MONTHLY_INCOME_LESS_THAN;Monthly income less than ;Revenus mensuels inférieurs à ;Monatseinkommen unter;;Ingresos mensuales inferiores a ;Entrate mensili inferiori a ;;;;;;;;x

OPINION_AT_LEAST;Opinion of at least ;Opinion supérieure ou égale à ;Meinung mindestens ;;Opinión mínima de;;;;;;;;;x
OPINION_LOWER_THAN;Opinion lower than ;Opinion inférieure à ;Meinung geringer als ;;Opinión inferior a;;;;;;;;;x

PLOT_MONTHS_AT_LEAST;Plot months at least ;Durée mensuelle du complot supérieure ou égale à ;Verschwörungsmonate mindestens ;;Cantidad de meses de complot mínima de;;;;;;;;;x
PLOT_MONTHS_LESS_THAN;Plot months less than ;Durée mensuelle du complot inférieure à ;Verschwörungsmonate weniger als ;;Cantidad de meses de complot inferior a;;;;;;;;;x

PLOT_POWER_AT_LEAST;Plot Power at least ;Puissance du complot supérieure ou égale à ;Verschwörungsmacht mindestens ;;Poder de complot mínimo de;;;;;;;;;x
PLOT_POWER_LOWER_THAN;Plot Power lower than ;Puissance du complot inférieure à ;Verschwörungsmacht geringer als ;;Poder de complot inferior a;;;;;;;;;x

RELATIVETROOP_AT_LEAST;Flank has at least §Y$PERCENT$% $TROOP$§! relative to $ENEMY$§Y$MAXTROOP$§!;Le flanc a au moins §Y$PERCENT$% $TROOP$§! par rapport à $ENEMY$§Y$MAXTROOP$§!;Die Truppenstärke auf der Flanke beträgt mindestens §Y$PERCENT$ % $TROOP$§! im Verhältnis zu $ENEMY$§Y$MAXTROOP$§!;;El flanco tiene al menos §Y$PERCENT$% $TROOP$§! en relación a$ENEMY$§Y$MAXTROOP$§!;;;;;;;;;x
RELATIVETROOP_LESS_THAN;Flank has less than §Y$PERCENT$% $TROOP$§! relative to $ENEMY$§Y$MAXTROOP$§!;Le flanc a moins de §Y$PERCENT$% $TROOP$§! par rapport à $ENEMY$§Y$MAXTROOP$§!;Die Truppenstärke auf der Flanke beträgt weniger als §Y$PERCENT$ % $TROOP$§! im Verhältnis zu $ENEMY$§Y$MAXTROOP$§!;;El flanco tiene menos de §Y$PERCENT$% $TROOP$§! en relación a$ENEMY$§Y$MAXTROOP$§!;;;;;;;;;x

TROOP_AT_LEAST;Flank has at least §Y$PERCENT$% $TROOP$§!;Le flanc dispose d'au moins §Y$PERCENT$% $TROOP$§!;Flanke hat mindestens §Y$PERCENT$% $TROOP$§!;;El flanco tiene más de un §Y$PERCENT$% de $TROOP$§!;;;;;;;;;x
TROOP_LESS_THAN;Flank has less than §Y$PERCENT$% $TROOP$§!;Le flanc dispose de moins de §Y$PERCENT$% $TROOP$§!;Flanke hat weniger als §Y$PERCENT$% $TROOP$§!;;El flanco tiene menos de un §Y$PERCENT$% de $TROOP$§!;;;;;;;;;x

VASSALS_AT_LEAST;More vassals than ;Nombre de vassaux supérieur à ;Mehr Vasallen als ;;Más vasallos de;;;;;;;;;x
VASSALS_FEWER_THAN;Fewer vassals than ;Nombre de vassaux inférieur à ;Weniger Vasallen als ;;Menos vasallos de;;;;;;;;;x

has_fewer_holdings_than;Has fewer than §Y$NUM$§! $TYPE$s in demesne;Possède moins de §Y$NUM$§! $TYPE$s dans son domaine;Hat weniger als §Y$NUM$§! $TYPE$s in der Domäne;;Tiene menos de §Y$NUM$§! $TYPE$s en el dominio;;;;;;;;x
has_more_holdings_than;Has at least §Y$NUM$§! $TYPE$s in demesne;Possède au moins §Y$NUM$§! $TYPE$s dans son domaine;Hat mindestens §Y$NUM$§! $TYPE$s in der Domäne;;Tiene por lo menos §Y$NUM$§! $TYPE$ en el dominio;;;;;;;;x

HOLDING_DIFF_AT_LEAST;At least §Y$VAL$§!% more §Y$FIRST_TYPE$s§! in $FIRST_LOCATION$ per §Y$SECOND_TYPE$s§! in $SECOND_LOCATION$ (currently $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s§!);Au moins §Y$VAL$§! §Y$FIRST_TYPE$s§! dans $FIRST_LOCATION$ par §Y$SECOND_TYPE$s§! dans $SECOND_LOCATION$ (actuellement $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s§!);Mindestens §Y$VAL$§! §Y$FIRST_TYPE$s§! in $FIRST_LOCATION$ pro §Y$SECOND_TYPE$s§! in $SECOND_LOCATION$ (aktuell $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s§!);;Al menos §Y$VAL$§! §Y$FIRST_TYPE$s§! en $FIRST_LOCATION$ a §Y$SECOND_TYPE$s§! en $SECOND_LOCATION$ (de momento $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s§!);;;;;;;;x
HOLDING_DIFF_LOWER_THAN;Fewer than §Y$VAL$§! §Y$FIRST_TYPE$s§! in $FIRST_LOCATION$ per §Y$SECOND_TYPE$s§! in $SECOND_LOCATION$ (currently $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s§!);Moins de §Y$VAL$§! §Y$FIRST_TYPE$s§! dans $FIRST_LOCATION$ par §Y$SECOND_TYPE$s§! dans $SECOND_LOCATION$ (actuellement $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s§!);Weniger als §Y$VAL$§! §Y$FIRST_TYPE$s§! in $FIRST_LOCATION$ pro §Y$SECOND_TYPE$s§! in $SECOND_LOCATION$ (aktuell $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s§!);;Menos de §Y$VAL$§! §Y$FIRST_TYPE$s§! en $FIRST_LOCATION$ a §Y$SECOND_TYPE$s§! en $SECOND_LOCATION$ (de momento $FIRST_VAL$/$SECOND_VAL$ §Y$FIRST_TYPE$s§!);;;;;;;;x

HAS_HIGHER_SCORE_THAN;Has Score of at least ;Possède un score d'au moins;Hat mindestens einen Punktstand von ;;Tiene una puntuación igual o superior a;;;;;;;;;x
HAS_LOWER_SCORE_THAN;Has Lower Score than ;Possède un score inférieur à;Hat niedrigeren Punktstand als ;;Tiene una puntuación inferior a;;;;;;;;;x

STARTDATE_GREATER_THAN;Game started on or before §Y$DATE$§!;Jeu démarré au plus tard : §Y$DATE$§!;Spiel gestartet am oder vor: §Y$DATE$§!;;La partida empezó el o antes del §Y$DATE$§!;;;;;;;;;x
